time,bee type,in or out
06:00:00,1,Out
06:00:41,1,Out
06:02:17,1,In
06:03:04,1,Out
06:03:04,2,In
06:03:29,1,Out
06:03:57,1,Out
06:04:43,1,In
06:05:36,1,Out
06:06:15,2,In
06:07:07,2,Out
06:08:37,1,Out
06:09:23,1,In
06:09:23,2,In
06:09:31,1,In
06:11:16,1,In
06:11:44,1,Out
06:13:38,1,Out
06:14:17,1,In
06:15:14,1,Out
06:15:14,2,Out
06:15:35,1,In
06:16:27,1,Out
06:17:16,1,Out
06:18:03,1,In
06:19:03,1,Out
06:20:19,1,Out
06:21:33,1,Out
06:21:48,1,In
06:24:43,1,In
06:25:08,1,In
06:26:07,1,Out
06:26:53,1,Out
06:26:53,2,Out
06:27:15,1,Out
06:27:15,2,Out
06:27:49,1,In
06:28:43,1,In
06:30:11,1,In
06:30:17,1,In
06:30:53,1,In
06:31:44,1,In
06:32:41,1,In
06:32:57,1,In
06:33:36,1,Out
06:34:56,1,Out
06:35:27,1,In
06:36:14,1,In
06:36:26,1,In
06:36:41,1,Out
06:38:34,1,In
06:39:06,1,In
06:40:04,1,In
06:40:58,1,Out
06:41:30,1,In
06:41:37,1,Out
06:42:31,1,Out
06:43:28,1,In
06:43:54,1,In
06:44:15,1,In
06:44:26,1,In
06:44:47,1,Out
06:45:15,1,In
06:46:05,1,Out
06:46:24,1,Out
06:46:53,1,In
06:47:22,1,Out
06:47:38,1,In
06:48:27,1,Out
06:48:34,1,In
06:48:50,1,In
06:49:46,1,Out
06:50:19,1,Out
06:51:18,1,Out
06:51:24,1,In
06:52:16,1,Out
06:52:46,1,Out
06:53:43,1,Out
06:54:22,1,In
06:55:12,1,Out
06:55:39,1,In
06:55:47,1,Out
06:55:59,1,In
06:56:58,1,In
06:56:58,2,In
06:58:47,1,Out
06:59:43,1,Out
07:01:04,1,In
07:01:49,1,Out
07:02:43,1,Out
07:03:18,1,In
07:03:36,1,Out
07:03:36,2,Out
07:04:34,1,Out
07:05:09,1,Out
