time,bee type,in or out
06:00:50,1,Out
06:01:18,1,Out
06:02:07,1,Out
06:02:07,2,In
06:02:54,1,Out
06:03:46,1,In
06:03:46,2,In
06:04:09,1,Out
06:04:34,1,In
06:05:31,1,Out
06:05:41,1,Out
06:05:47,1,In
06:06:11,1,Out
06:07:01,1,In
06:07:46,1,Out
06:09:26,1,Out
06:10:12,1,Out
06:11:03,1,In
06:11:53,1,Out
06:12:38,1,In
06:13:20,1,Out
06:14:15,1,Out
06:14:53,1,In
06:15:30,1,Out
06:16:29,1,Out
06:16:39,1,In
06:18:53,1,Out
06:19:18,1,Out
06:20:02,1,Out
06:20:59,1,In
06:21:57,1,In
06:22:07,1,Out
06:22:18,1,In
06:23:11,1,Out
06:24:09,1,Out
06:25:26,1,Out
06:26:22,1,Out
06:26:22,2,In
06:26:33,1,Out
06:27:17,1,In
06:28:20,1,In
06:29:24,1,Out
06:29:47,1,In
06:30:02,1,Out
06:30:50,1,In
06:31:19,1,Out
06:31:38,1,Out
06:31:48,1,Out
06:32:08,1,In
06:32:30,1,Out
06:32:43,1,In
06:33:00,1,Out
06:33:30,1,In
06:33:30,2,Out
06:34:08,1,Out
06:34:41,1,In
06:35:19,1,Out
06:35:44,1,In
06:36:19,1,Out
06:37:01,1,In
06:37:01,2,In
06:37:09,1,Out
06:37:38,1,Out
06:38:16,1,In
06:38:16,2,In
06:38:57,1,Out
06:39:56,1,In
06:40:10,1,In
06:40:50,1,Out
06:42:06,1,In
06:42:11,1,In
06:43:02,1,Out
06:43:02,2,In
06:43:37,1,Out
06:43:37,2,In
06:44:07,1,Out
06:44:30,1,Out
06:44:39,1,In
06:44:50,1,Out
06:45:44,1,In
06:46:27,1,Out
06:46:48,1,In
06:47:36,1,Out
06:47:58,1,Out
06:48:22,1,In
06:48:51,1,Out
06:49:55,1,In
06:50:23,1,Out
06:50:49,1,Out
06:51:46,1,In
06:52:31,1,In
06:52:45,1,In
06:52:45,2,In
06:53:24,1,Out
06:54:23,1,Out
06:55:16,1,Out
06:56:20,1,In
06:57:02,1,In
06:57:44,1,Out
06:58:04,1,In
06:58:55,1,Out
06:59:23,1,In
07:00:04,1,Out
07:00:49,1,In
07:00:59,1,Out
07:01:29,1,Out
07:01:35,1,Out
07:01:58,1,Out
07:02:36,1,Out
07:03:22,1,Out
07:03:59,1,Out
07:04:25,1,In
07:04:43,1,Out
07:05:32,1,In
07:06:27,1,Out
07:06:40,1,Out
07:07:04,2,In
07:07:24,1,In
07:07:38,1,In
07:07:51,1,In
07:08:27,1,Out
07:08:55,1,In
07:08:55,2,Out
07:10:11,1,In
07:11:21,1,Out
07:11:33,1,Out
07:12:20,1,In
07:13:09,1,Out
07:13:40,1,In
07:14:05,1,In
07:14:43,1,Out
07:14:49,1,In
07:15:24,2,In
07:15:42,1,Out
07:15:53,1,Out
07:16:21,1,Out
07:17:07,1,In
07:17:36,1,In
07:18:30,1,In
07:19:07,1,In
07:20:02,2,In
07:20:34,1,Out
07:20:56,1,In
07:21:50,1,In
07:22:29,1,In
07:22:38,1,In
07:22:38,2,Out
07:23:20,1,In
07:24:18,1,Out
07:24:31,1,In
07:24:51,1,Out
07:24:56,1,Out
07:25:31,1,Out
07:25:39,1,In
07:25:57,1,In
07:26:40,1,Out
07:26:40,2,In
07:26:49,1,In
07:27:38,1,In
07:27:59,1,In
07:28:13,1,In
07:29:03,1,Out
07:29:57,1,In
07:30:31,1,In
07:31:17,1,Out
07:32:13,1,Out
07:33:02,1,In
07:33:54,1,In
07:34:40,1,In
07:35:19,1,Out
07:36:59,1,Out
07:37:53,1,In
07:38:34,1,Out
07:39:10,1,In
07:39:56,1,Out
07:40:06,1,In
07:40:44,1,Out
07:40:57,1,In
07:41:45,1,In
07:43:13,1,In
07:43:13,2,Out
07:44:05,2,Out
07:45:41,1,Out
07:45:41,2,Out
07:46:29,1,Out
07:47:12,1,In
07:47:27,1,Out
