time,bee type,in or out
06:00:00,2,In
06:00:12,1,In
06:00:46,1,In
06:02:37,1,Out
06:05:23,1,Out
06:07:18,1,Out
06:08:16,1,In
06:08:52,1,Out
06:08:52,2,Out
06:09:15,1,Out
06:10:04,1,Out
06:10:13,1,In
06:10:36,1,In
06:10:36,2,Out
06:11:16,1,In
06:11:16,2,Out
06:13:30,1,In
06:14:13,1,Out
06:14:34,1,Out
06:15:06,1,Out
06:15:18,1,Out
06:17:32,1,Out
06:18:13,1,In
06:18:13,2,Out
06:19:02,1,In
06:19:02,2,In
06:19:11,1,Out
06:19:57,1,Out
06:20:37,1,In
06:21:18,1,In
06:22:11,1,In
06:22:19,1,In
06:23:08,1,Out
06:24:00,1,Out
06:25:00,1,In
06:25:54,1,In
06:26:01,1,In
06:26:30,1,Out
06:27:58,1,In
06:28:47,1,In
06:28:59,1,Out
06:29:55,1,In
06:30:29,1,Out
06:31:11,1,In
06:31:36,1,In
06:31:55,1,In
06:32:05,1,In
06:32:55,1,Out
06:33:37,1,In
06:35:15,1,In
06:35:21,1,In
06:35:53,1,Out
06:36:17,1,In
06:37:14,1,In
06:37:51,1,In
06:38:09,1,In
06:38:35,1,In
06:39:23,1,In
06:39:29,1,Out
06:40:00,1,In
06:40:00,2,Out
06:40:16,1,Out
06:41:02,1,In
06:41:02,2,In
06:41:23,1,In
06:41:34,2,In
06:41:45,1,In
06:42:08,1,Out
06:42:14,1,Out
06:42:42,1,Out
06:43:04,1,Out
06:43:54,1,In
06:44:27,1,Out
06:44:27,2,Out
06:44:38,1,Out
06:44:59,1,In
06:45:32,1,Out
06:46:26,2,Out
06:47:12,1,Out
06:47:31,1,In
06:48:26,1,Out
06:48:26,2,In
06:49:19,1,Out
06:49:45,1,In
06:50:07,1,Out
06:50:13,1,In
06:50:13,2,In
06:50:36,1,In
06:51:47,1,Out
06:52:25,1,In
06:53:20,1,Out
06:53:20,2,In
06:55:01,1,In
06:56:14,1,In
06:56:22,1,In
06:57:48,1,In
06:58:07,2,Out
06:58:20,1,In
06:58:27,1,Out
06:58:44,1,In
06:59:34,1,Out
07:00:09,1,In
07:01:42,1,In
07:02:40,1,In
07:03:11,1,In
07:03:57,1,In
07:04:40,1,Out
07:05:23,1,In
07:06:03,1,In
07:06:49,1,In
07:07:45,1,In
07:07:52,1,In
07:07:52,2,Out
07:08:12,1,In
07:08:39,1,Out
07:08:53,1,Out
07:09:36,1,In
07:10:11,1,Out
07:10:57,1,Out
07:12:16,1,In
07:13:04,1,Out
07:13:15,1,Out
07:14:06,1,In
07:14:55,1,In
07:15:38,1,In
07:16:36,1,In
07:16:51,1,In
07:17:12,1,In
07:17:12,2,Out
07:17:28,1,Out
07:18:54,1,Out
07:19:11,1,Out
07:19:16,1,Out
07:20:02,1,Out
07:20:52,1,In
07:21:32,1,Out
07:21:37,1,Out
07:23:03,1,In
07:23:15,1,Out
07:24:30,1,Out
07:25:20,1,Out
07:25:56,1,Out
07:26:30,1,In
07:26:30,2,Out
07:27:29,1,In
07:28:32,1,In
07:29:19,1,Out
07:29:46,1,In
07:30:17,1,In
07:30:49,1,Out
07:31:33,1,Out
07:32:09,1,In
07:32:54,1,In
07:33:45,1,In
07:34:42,1,In
07:35:37,1,In
07:35:57,1,In
07:36:49,1,In
07:37:03,1,Out
07:37:41,1,Out
07:38:35,1,In
07:39:53,1,Out
07:39:58,1,In
07:40:28,1,Out
07:40:28,2,In
07:41:10,1,Out
07:41:48,1,In
07:42:38,1,In
07:43:32,1,In
07:43:55,1,In
07:44:16,1,Out
07:44:40,1,Out
07:46:08,1,Out
07:46:55,1,In
07:47:15,1,Out
07:48:30,1,In
07:49:15,1,Out
07:50:12,1,Out
07:50:39,1,Out
07:51:16,1,In
07:52:13,1,Out
07:52:13,2,Out
07:54:03,1,Out
07:56:54,1,Out
07:57:58,1,Out
07:59:26,1,In
07:59:46,1,Out
07:59:46,2,Out
08:00:38,1,Out
08:01:59,1,In
08:02:52,1,In
08:02:59,1,In
08:03:44,1,Out
08:04:08,1,Out
08:04:15,1,Out
08:05:12,1,Out
08:09:33,1,Out
08:10:21,1,Out
08:10:50,1,Out
08:11:32,1,Out
08:12:27,1,In
08:13:42,1,Out
08:13:42,2,Out
08:15:42,1,In
08:19:28,2,In
08:21:20,1,In
08:21:35,1,Out
08:21:35,2,In
08:22:33,1,In
08:22:33,2,In
08:22:46,2,In
08:23:20,1,Out
08:23:36,1,Out
08:23:49,1,In
08:24:02,1,In
08:24:23,1,In
08:24:48,2,Out
08:25:33,1,Out
08:31:39,1,In
08:33:22,1,Out
08:34:32,1,In
08:36:09,1,In
08:36:26,1,In
08:37:22,1,Out
08:41:14,1,Out
08:43:48,2,Out
08:44:46,1,Out
08:46:49,1,Out
08:46:49,2,In
08:47:24,1,In
08:49:41,1,Out
08:50:39,2,Out
08:52:04,1,Out
08:54:31,2,In
08:58:57,1,In
09:01:15,2,In
09:02:39,1,Out
09:04:15,1,Out
09:06:34,1,In
09:09:56,1,Out
09:12:06,1,Out
09:12:21,1,In
09:12:33,1,Out
09:13:22,1,In
09:15:11,1,In
09:15:25,1,In
09:15:25,2,In
09:17:07,2,Out
09:20:58,1,Out
09:21:57,1,Out
09:22:49,1,Out
09:22:49,2,In
09:24:29,1,Out
09:25:04,1,In
09:27:54,1,In
09:30:00,2,In
09:30:09,1,In
09:30:26,1,In
09:31:37,1,In
09:32:23,1,In
09:33:13,1,In
09:34:07,1,In
09:36:24,1,Out
09:37:17,1,In
09:37:54,1,In
09:39:04,1,Out
09:39:26,1,Out
09:40:26,1,In
09:40:45,1,Out
09:41:23,1,In
09:41:23,2,Out
09:41:55,1,In
09:41:55,2,In
09:42:39,1,In
09:44:43,1,In
09:44:56,1,In
09:45:54,2,Out
09:46:33,1,In
09:47:24,2,In
09:47:58,1,Out
09:47:58,2,In
09:48:27,2,Out
09:49:24,1,Out
09:50:22,1,In
09:51:48,1,Out
09:52:13,2,Out
09:53:41,1,In
09:53:59,1,Out
09:54:13,1,In
09:55:02,2,Out
09:55:07,1,In
09:55:59,1,Out
09:55:59,2,Out
09:56:21,2,In
09:57:57,1,Out
09:57:57,2,Out
09:58:29,1,In
09:58:38,2,Out
09:58:54,1,In
09:59:30,1,Out
10:00:40,1,Out
10:01:32,1,Out
10:03:20,1,In
10:03:20,2,In
10:03:56,1,Out
10:04:50,1,Out
10:04:50,2,In
10:05:43,1,Out
10:05:43,2,Out
10:06:56,1,In
10:07:20,1,In
10:07:55,1,In
10:08:22,1,In
10:08:22,2,In
10:09:11,1,Out
10:09:11,2,In
10:09:35,1,In
10:09:42,2,In
10:10:32,1,In
10:11:37,1,In
10:11:48,1,In
10:12:37,1,Out
10:13:01,1,In
10:13:01,2,In
10:13:29,1,Out
10:15:11,1,In
10:16:24,1,Out
10:16:51,1,Out
10:17:51,1,In
10:18:35,1,In
10:19:33,1,Out
10:19:50,1,In
10:21:00,1,Out
10:21:43,2,Out
10:22:06,1,Out
10:22:24,1,In
10:23:23,1,In
10:23:23,2,Out
10:24:22,1,Out
10:24:22,2,In
10:25:14,1,In
10:25:14,2,In
10:26:01,1,In
10:26:01,2,Out
10:26:58,1,Out
10:26:58,2,Out
10:27:46,1,In
10:28:21,1,In
10:29:00,1,In
10:29:49,1,In
10:30:38,1,In
10:30:38,2,Out
10:31:33,1,In
