time,bee type,in or out
06:00:00,1,Out
06:00:11,1,Out
06:00:42,1,In
06:00:42,2,In
06:01:49,1,In
06:02:24,1,In
06:02:51,1,Out
06:03:29,1,In
06:04:34,1,Out
06:04:58,1,Out
06:05:07,1,In
06:05:42,1,Out
06:06:03,1,In
06:06:55,1,Out
06:07:55,1,Out
06:08:08,1,In
06:08:39,1,In
06:08:50,1,Out
06:09:27,1,Out
06:10:59,1,In
06:10:59,2,In
06:11:28,1,Out
06:11:58,1,In
06:12:42,1,Out
06:12:42,2,Out
06:13:06,2,In
06:13:53,1,Out
06:14:28,1,In
06:15:26,1,Out
06:15:39,1,Out
06:16:25,1,In
06:17:12,1,In
06:17:12,2,In
06:17:29,1,In
06:17:47,1,In
06:19:05,1,In
06:19:12,1,Out
06:19:24,1,In
06:20:15,1,Out
06:20:56,1,Out
06:21:20,1,In
06:21:30,1,In
06:21:44,1,Out
06:22:37,1,In
06:22:49,1,Out
06:23:34,1,Out
06:23:44,1,In
06:23:49,1,In
06:24:49,1,In
06:25:21,1,In
06:25:28,1,In
06:25:28,2,Out
06:25:41,1,Out
06:26:33,1,In
06:27:17,1,Out
06:27:36,1,In
06:27:46,1,Out
06:28:22,1,In
06:29:07,1,In
06:29:07,2,In
06:29:32,1,In
06:29:58,1,In
06:31:09,1,In
06:31:55,1,Out
06:32:10,1,In
06:32:47,1,Out
06:33:39,1,Out
06:34:32,1,Out
06:35:16,1,Out
06:35:24,1,In
06:36:57,1,Out
06:37:21,1,In
06:37:55,1,In
06:38:39,1,In
06:38:39,2,Out
06:39:02,1,In
06:39:02,2,In
06:40:01,1,In
06:40:30,1,In
06:41:23,1,Out
06:41:52,1,In
06:42:35,1,In
06:43:06,1,Out
06:43:55,1,In
06:44:17,1,In
06:45:00,1,In
06:45:36,1,Out
06:46:26,1,In
06:46:26,2,In
06:46:56,1,In
06:46:56,2,Out
06:47:08,1,In
06:47:55,1,Out
06:48:49,1,Out
06:49:33,1,In
06:49:39,1,In
06:49:46,1,Out
06:50:03,1,Out
06:50:45,1,Out
06:51:36,1,Out
06:51:36,2,In
06:52:11,1,In
06:52:21,1,Out
06:53:05,1,Out
06:53:40,1,In
06:54:12,1,Out
06:54:55,1,Out
06:55:01,1,Out
06:55:29,1,In
06:56:14,1,In
06:56:24,1,In
06:56:55,1,In
06:57:09,1,Out
06:57:09,2,Out
06:57:18,1,Out
06:57:53,1,Out
06:58:00,1,Out
06:58:51,1,In
06:59:17,1,In
06:59:47,1,Out
07:00:01,1,In
07:00:32,1,In
07:01:01,1,In
07:01:20,1,Out
07:01:20,2,In
07:02:14,1,In
07:02:32,1,In
07:03:38,1,Out
07:04:37,1,Out
07:05:28,1,Out
07:05:58,1,Out
07:06:49,1,Out
07:07:14,1,Out
07:08:42,1,Out
07:09:13,1,In
07:09:52,1,In
07:10:15,1,Out
07:11:15,1,In
07:11:46,1,Out
07:12:02,2,In
07:12:40,1,Out
07:13:36,1,Out
07:13:47,1,In
07:14:24,1,Out
07:15:14,1,Out
07:15:36,1,Out
07:15:49,1,Out
07:15:49,2,Out
07:16:04,1,Out
07:16:55,1,In
07:17:22,1,Out
07:17:33,1,In
07:17:48,1,Out
07:17:55,1,Out
07:18:04,1,In
07:18:51,1,Out
07:19:23,1,Out
07:20:14,1,In
07:20:48,1,In
07:21:40,1,In
07:21:54,1,In
07:22:15,1,In
07:22:53,1,In
07:23:28,1,In
07:23:28,2,In
07:23:33,1,In
07:23:33,2,Out
07:23:48,1,In
07:23:59,1,Out
07:24:47,1,Out
07:25:34,1,Out
07:26:16,1,Out
07:26:44,1,In
07:27:06,1,In
07:27:59,1,In
07:28:37,1,In
07:28:49,1,In
07:29:36,1,In
07:30:53,1,Out
07:31:08,1,Out
07:31:08,2,Out
07:31:53,1,In
07:32:24,1,Out
07:32:35,1,Out
07:33:02,1,Out
07:33:02,2,Out
07:34:19,1,Out
07:34:53,1,In
07:34:59,1,In
07:35:46,2,In
07:36:21,1,Out
07:37:11,1,Out
07:38:03,1,In
07:38:38,1,In
07:39:07,1,Out
07:39:33,1,In
07:39:33,2,In
07:40:34,1,Out
07:41:18,1,Out
07:42:01,1,Out
07:42:01,2,In
07:42:52,1,Out
07:43:29,1,In
07:44:25,1,Out
07:44:53,1,Out
07:45:13,1,In
07:45:40,1,In
07:46:11,1,In
07:46:38,1,In
07:47:15,1,In
07:47:31,1,In
07:48:13,1,In
07:48:26,1,Out
07:49:04,1,In
07:49:55,1,In
07:49:55,2,In
07:50:05,1,In
07:50:24,1,Out
07:50:33,1,In
07:52:19,1,Out
07:53:17,1,In
07:55:13,1,Out
07:56:13,1,Out
07:56:27,1,Out
07:57:11,1,In
07:57:19,1,In
07:58:11,1,In
07:58:27,1,In
08:01:10,1,In
08:01:47,1,In
08:01:47,2,In
08:02:49,1,In
08:03:06,1,Out
08:05:25,1,In
08:05:54,1,Out
08:05:54,2,In
08:06:49,1,Out
08:07:25,1,Out
08:09:08,1,In
08:11:45,1,Out
08:12:32,1,In
08:12:57,1,Out
08:14:40,1,In
08:17:59,1,In
08:18:29,2,Out
08:20:00,1,In
08:20:37,1,In
08:21:17,1,In
08:22:07,1,Out
08:23:07,2,Out
08:23:49,1,Out
08:25:04,1,Out
08:25:23,1,Out
08:26:17,1,Out
08:27:11,1,Out
08:28:04,1,In
08:29:25,1,In
08:30:03,1,In
08:30:24,1,In
08:31:22,1,In
08:32:30,1,Out
