time,bee type,in or out
06:00:00,1,Out
06:01:20,1,Out
06:01:50,1,Out
06:03:34,1,Out
06:04:06,1,Out
06:05:21,1,In
06:05:21,2,Out
06:05:38,1,Out
06:05:59,1,Out
06:06:37,1,In
06:08:11,1,In
06:08:50,1,Out
06:10:30,1,Out
06:11:52,1,Out
06:12:50,1,In
06:13:20,1,In
06:13:32,1,Out
06:14:19,1,In
06:15:17,1,Out
06:15:45,1,In
06:15:56,1,In
06:17:19,1,Out
06:17:47,1,Out
06:18:43,1,Out
06:18:43,2,In
06:20:16,1,Out
06:22:18,1,Out
06:22:59,1,In
06:22:59,2,In
06:23:06,1,Out
06:23:51,1,Out
06:24:48,1,Out
06:24:48,2,Out
06:26:37,1,In
06:27:28,1,In
06:27:41,1,In
06:28:15,1,In
06:28:48,1,Out
06:29:13,1,Out
06:29:22,1,Out
06:30:50,1,Out
06:31:01,1,Out
06:31:41,1,Out
06:32:03,1,Out
06:32:12,1,Out
06:32:12,2,In
06:32:54,1,Out
06:33:08,1,In
06:33:53,1,In
06:34:09,1,In
06:34:51,2,In
06:36:13,1,Out
06:36:54,1,Out
06:37:34,1,Out
06:38:34,1,In
06:38:34,2,Out
06:39:27,1,Out
06:39:58,1,Out
06:40:25,1,In
06:40:25,2,In
06:41:13,1,In
06:41:46,1,Out
06:41:46,2,In
06:42:02,1,Out
06:42:29,1,Out
06:43:23,1,Out
06:43:23,2,In
06:44:01,1,Out
06:44:23,1,Out
06:45:22,1,In
06:45:51,1,In
06:46:19,1,Out
06:46:19,2,In
06:46:24,1,In
06:46:44,1,Out
06:46:44,2,Out
06:47:17,1,In
06:48:05,1,Out
06:49:00,1,Out
06:49:55,1,In
06:51:22,1,In
06:51:54,1,Out
06:52:40,1,In
06:52:40,2,Out
06:53:13,1,Out
06:53:38,1,In
06:54:15,1,Out
06:54:15,2,In
06:54:55,1,Out
06:55:33,1,Out
06:56:19,1,Out
06:57:02,1,Out
06:57:52,1,In
06:58:23,1,In
07:00:15,1,Out
07:01:03,1,Out
07:01:51,1,In
07:02:34,1,In
07:02:48,1,In
07:03:12,1,Out
07:03:33,1,Out
07:04:15,1,Out
07:04:46,1,In
07:04:56,1,Out
07:05:46,1,In
07:06:45,1,In
07:07:38,1,In
07:08:37,1,In
07:09:09,1,In
07:09:53,1,Out
07:10:16,1,Out
07:10:16,2,In
07:10:25,1,In
07:10:58,1,Out
07:10:58,2,Out
07:11:03,1,In
07:11:58,1,In
07:12:14,1,Out
07:13:02,1,In
07:14:37,1,In
07:14:37,2,Out
07:15:01,1,In
07:15:50,1,In
07:16:17,1,Out
07:16:49,1,In
07:17:29,1,Out
07:18:26,1,In
07:18:56,1,In
07:19:37,1,In
07:20:18,1,In
07:21:08,1,Out
07:21:25,1,In
07:22:00,1,Out
07:22:08,1,In
07:23:26,1,In
07:23:26,2,Out
07:24:25,1,In
07:25:15,1,In
07:26:29,1,In
07:27:16,1,In
07:29:10,1,Out
07:29:33,1,Out
07:30:21,1,In
07:30:41,1,In
07:30:54,1,In
07:31:33,1,In
07:31:53,1,Out
07:32:42,1,In
07:33:14,1,In
07:33:44,1,Out
07:34:26,1,In
07:34:26,2,Out
07:35:02,1,In
07:35:26,1,In
07:36:15,1,In
07:37:14,1,Out
07:37:43,1,In
07:37:43,2,Out
07:38:28,1,Out
07:39:02,1,Out
07:39:32,1,Out
07:40:31,1,Out
07:40:43,1,In
07:40:53,1,Out
07:40:58,1,In
07:41:37,1,Out
07:43:16,1,Out
07:44:03,1,Out
07:44:40,1,In
07:44:57,1,Out
07:45:23,1,Out
07:46:02,1,Out
07:46:46,1,Out
07:47:41,1,Out
07:48:10,1,In
07:49:04,1,Out
07:49:59,1,In
07:50:48,1,In
07:50:48,2,In
07:51:48,2,In
07:53:32,1,In
07:54:30,1,In
07:55:25,1,In
07:56:11,1,In
07:56:39,1,Out
07:56:58,1,Out
07:57:46,2,Out
07:58:58,2,In
07:59:17,1,In
08:00:54,1,In
08:01:14,1,Out
08:01:52,1,In
08:02:17,1,Out
08:02:17,2,Out
08:04:55,1,Out
08:06:32,1,In
08:07:32,1,In
08:08:18,1,Out
08:08:58,1,Out
08:10:05,1,In
08:10:20,1,Out
08:11:29,1,Out
08:11:34,1,In
08:12:08,1,Out
08:13:02,1,In
08:13:55,1,In
08:14:49,1,Out
08:16:48,1,Out
08:18:29,1,Out
08:18:50,2,In
08:19:35,1,Out
08:20:27,2,Out
08:21:05,1,In
08:21:41,1,Out
08:23:12,1,In
08:23:45,1,In
08:23:45,2,In
08:24:03,1,In
08:25:39,1,In
08:26:01,1,In
08:27:05,1,Out
08:27:51,1,Out
08:28:04,1,Out
08:30:18,1,Out
08:31:07,1,Out
08:31:07,2,Out
08:33:07,2,In
08:33:44,1,Out
08:36:33,1,In
08:36:43,2,In
08:38:40,1,In
08:40:39,1,In
08:40:39,2,In
08:41:02,1,Out
08:43:59,1,In
08:44:26,1,Out
08:44:26,2,Out
08:46:32,1,Out
08:48:07,1,Out
08:48:07,2,In
08:51:38,1,In
08:52:04,2,In
08:53:06,1,In
08:54:12,1,Out
08:55:14,1,Out
08:58:43,1,In
08:59:00,2,In
09:01:07,1,Out
09:01:52,1,In
09:04:13,1,Out
09:04:13,2,Out
09:05:50,1,Out
09:06:42,1,Out
09:06:42,2,Out
09:06:57,1,Out
09:07:11,1,Out
09:08:11,1,Out
09:08:11,2,In
09:12:06,2,Out
09:12:20,2,In
09:15:22,2,Out
09:16:13,1,In
09:16:13,2,In
09:18:36,1,In
09:19:36,1,In
09:23:56,1,In
09:24:38,1,Out
09:25:25,1,In
09:25:25,2,In
09:27:26,1,Out
09:27:26,2,Out
09:28:18,1,Out
09:29:11,1,Out
09:29:24,1,Out
09:29:43,1,Out
09:29:43,2,Out
09:30:23,1,Out
09:31:11,1,Out
09:32:02,1,In
09:32:15,1,In
09:33:01,1,In
09:35:19,1,Out
09:35:19,2,In
09:36:08,1,Out
09:36:29,1,In
09:36:55,1,Out
09:37:12,2,In
09:38:31,1,In
09:39:28,1,In
09:39:41,1,In
09:40:02,1,In
09:40:02,2,Out
09:41:00,1,In
09:41:26,1,Out
09:41:26,2,Out
09:44:18,1,Out
09:44:18,2,Out
09:46:25,1,In
09:48:20,1,Out
09:49:06,1,In
09:49:55,1,In
09:49:55,2,Out
09:51:22,1,In
09:53:01,1,In
09:53:01,2,Out
09:53:58,1,In
09:54:13,1,Out
09:54:33,1,Out
09:55:12,1,In
09:57:01,1,Out
09:58:12,1,In
09:58:56,1,Out
09:59:09,1,In
09:59:44,1,In
10:00:16,1,In
10:01:04,1,In
10:01:04,2,In
10:01:39,1,In
10:02:30,2,Out
10:02:37,1,Out
10:03:06,1,Out
10:03:06,2,Out
10:03:47,1,In
10:04:25,1,Out
10:05:23,2,In
10:06:17,1,In
10:06:17,2,In
10:06:31,1,In
10:07:31,1,Out
10:07:54,1,Out
10:07:54,2,In
10:08:11,1,Out
10:08:11,2,Out
10:08:59,1,In
10:09:38,1,In
10:10:00,1,Out
10:10:00,2,Out
10:10:32,1,Out
10:10:50,1,Out
10:11:13,1,In
10:11:13,2,Out
10:12:05,1,Out
10:13:26,1,In
10:14:04,2,Out
10:14:09,1,Out
10:14:24,1,In
10:15:02,1,In
10:15:17,2,Out
10:16:16,1,In
10:17:33,1,In
10:17:33,2,Out
10:18:32,1,Out
10:19:06,1,In
10:19:42,1,In
10:19:42,2,In
10:20:21,1,Out
10:20:44,1,In
10:21:39,1,Out
10:22:09,1,In
10:22:56,1,Out
10:22:56,2,In
10:23:05,1,In
10:23:41,1,In
10:23:41,2,Out
10:24:00,1,Out
10:24:14,2,In
10:24:49,1,Out
10:25:20,1,Out
10:26:18,1,Out
10:26:37,1,Out
10:27:26,1,Out
10:28:59,1,In
10:28:59,2,Out
10:29:33,1,In
10:29:33,2,In
10:29:42,2,In
10:30:04,1,In
10:30:04,2,Out
10:31:16,1,In
10:31:16,2,Out
10:31:30,1,Out
10:32:03,1,Out
10:32:20,1,In
10:32:20,2,Out
10:33:08,1,In
10:33:08,2,In
10:34:00,1,Out
10:35:36,1,In
10:35:54,1,Out
10:36:41,1,In
10:36:41,2,Out
10:37:26,1,In
10:38:20,1,In
10:38:20,2,In
10:38:56,1,In
10:39:45,2,In
10:40:33,1,Out
10:41:19,1,In
10:41:57,1,In
10:42:54,1,In
10:42:54,2,In
10:43:25,1,Out
10:44:09,1,In
10:44:09,2,In
10:44:37,1,Out
10:44:37,2,Out
10:45:20,2,Out
10:46:16,2,In
10:46:52,1,Out
10:47:39,1,In
10:47:39,2,Out
10:48:20,1,In
10:48:50,1,Out
10:48:57,1,Out
10:49:36,2,In
10:50:17,1,In
10:51:04,1,In
10:51:50,1,Out
10:51:50,2,Out
10:52:06,1,In
10:52:29,1,Out
10:52:34,1,Out
10:52:34,2,Out
10:52:54,2,In
10:53:43,1,In
10:54:02,1,Out
10:54:44,1,Out
10:54:53,1,In
10:55:41,2,Out
10:55:57,1,In
10:56:04,1,Out
10:56:22,1,Out
10:56:22,2,Out
10:56:36,1,In
10:56:36,2,In
10:57:34,1,In
10:57:34,2,Out
10:57:59,1,Out
10:57:59,2,In
10:58:24,1,Out
10:58:24,2,In
10:58:37,1,In
10:58:37,2,Out
10:59:22,1,In
10:59:22,2,Out
11:01:03,1,In
11:01:39,1,In
11:02:31,1,Out
11:02:31,2,In
11:03:22,2,Out
11:03:48,1,Out
11:03:53,1,Out
11:04:16,1,In
11:04:16,2,Out
11:04:48,1,In
11:04:48,2,In
11:05:07,1,In
11:05:07,2,Out
11:05:48,1,In
11:06:18,1,Out
11:06:25,1,Out
11:06:25,2,In
11:07:23,1,Out
11:07:23,2,Out
11:07:47,1,Out
11:08:22,2,Out
11:09:08,1,In
11:09:08,2,In
11:09:52,2,Out
11:10:31,1,Out
11:10:31,2,Out
11:11:12,1,Out
11:12:10,1,In
11:12:10,2,Out
11:12:23,1,In
11:13:05,1,Out
11:13:05,2,In
11:13:49,1,In
11:13:49,2,In
11:14:10,1,Out
11:14:10,2,In
11:14:57,1,Out
11:14:57,2,Out
11:15:47,1,Out
11:15:47,2,Out
11:16:36,1,In
11:16:36,2,In
11:17:31,1,Out
11:17:31,2,Out
11:18:09,1,Out
11:18:09,2,In
11:18:45,1,In
11:19:29,1,In
11:19:29,2,In
11:19:50,1,In
11:19:50,2,In
11:20:14,1,Out
11:20:14,2,Out
11:20:40,1,Out
11:20:40,2,In
11:20:49,1,In
11:20:49,2,In
11:21:39,1,Out
11:21:39,2,Out
11:22:30,1,In
11:22:53,1,Out
11:22:53,2,In
11:23:06,1,In
11:23:06,2,In
11:23:36,1,Out
11:23:36,2,Out
11:24:23,1,In
11:24:23,2,In
11:25:12,1,In
11:25:12,2,In
11:25:50,1,Out
11:25:50,2,In
11:26:04,1,Out
11:26:04,2,In
11:26:28,1,In
11:26:28,2,Out
11:27:20,2,In
11:27:29,1,Out
11:27:29,2,In
11:28:03,2,In
11:28:46,1,In
11:28:46,2,Out
11:29:18,1,In
11:29:18,2,In
11:29:33,1,In
11:29:33,2,Out
11:29:55,1,In
11:29:55,2,In
11:30:08,1,Out
11:30:08,2,In
11:31:06,1,Out
11:31:06,2,In
11:31:51,1,Out
11:31:51,2,Out
11:32:12,1,Out
11:32:12,2,In
11:32:32,1,In
11:32:45,1,In
11:32:45,2,In
11:33:45,1,Out
11:33:45,2,Out
11:34:25,1,Out
11:34:54,1,Out
11:34:54,2,Out
11:35:32,2,In
11:36:23,1,Out
11:36:23,2,Out
11:37:03,1,In
11:37:03,2,Out
11:37:47,2,In
11:37:52,1,In
11:37:52,2,In
11:38:51,1,In
11:39:28,1,In
11:39:28,2,In
11:40:23,1,In
11:40:23,2,Out
11:40:31,2,In
11:41:27,1,In
11:41:27,2,In
11:41:49,1,Out
11:41:49,2,In
11:42:47,1,In
11:42:47,2,In
11:43:46,1,Out
11:43:46,2,Out
11:44:21,2,In
11:45:20,1,In
11:45:20,2,In
11:46:18,2,Out
11:46:31,1,In
11:46:31,2,In
11:47:17,1,In
11:47:17,2,In
