time,bee type,in or out
06:00:00,1,In
06:00:26,1,In
06:00:26,2,In
06:01:11,1,In
06:01:58,1,In
06:02:19,1,Out
06:04:33,1,In
06:06:28,1,In
06:06:36,1,In
06:07:32,1,Out
06:07:57,1,In
06:08:33,1,Out
06:08:33,2,In
06:09:10,1,In
06:09:17,1,In
06:09:39,1,In
06:09:46,1,In
06:10:11,1,In
06:10:50,1,In
06:12:56,1,Out
06:13:14,1,In
06:14:02,1,Out
06:15:27,1,Out
06:16:53,1,In
06:17:21,1,In
06:17:59,1,In
06:18:20,1,In
06:18:54,2,Out
06:19:07,1,Out
06:20:31,1,In
06:22:20,1,Out
06:22:58,1,Out
06:23:45,1,Out
06:24:18,1,In
06:25:31,1,In
06:26:15,1,Out
06:26:29,1,Out
06:27:24,1,In
06:28:36,1,Out
06:29:29,1,In
06:30:04,1,Out
06:30:17,1,In
06:30:17,2,In
06:31:08,1,Out
06:31:29,1,In
06:33:04,2,Out
06:33:52,1,Out
06:34:06,1,In
06:34:47,1,In
06:35:44,1,In
06:36:45,1,Out
06:37:41,1,In
06:38:13,1,In
06:38:41,1,In
06:39:12,1,Out
06:39:42,1,In
06:40:42,1,Out
06:40:42,2,In
06:41:34,1,Out
06:42:42,1,Out
06:43:33,1,In
06:44:26,1,In
06:45:09,1,Out
06:45:09,2,In
06:45:38,1,Out
06:45:58,1,In
06:46:52,1,In
06:47:18,1,In
06:47:58,1,In
06:48:27,1,Out
06:48:40,1,In
06:49:05,1,Out
06:50:23,1,Out
06:51:20,1,Out
06:52:05,1,In
06:52:47,1,In
06:53:46,1,Out
06:53:46,2,In
06:54:15,1,In
06:54:20,1,Out
06:54:20,2,In
06:54:43,1,In
06:55:00,1,Out
06:55:20,1,In
06:55:39,1,In
06:55:45,1,In
06:57:37,1,In
06:58:18,1,Out
06:59:15,1,Out
06:59:24,1,Out
07:00:06,1,In
07:01:06,1,In
07:02:06,1,Out
07:02:35,1,Out
07:03:04,1,Out
07:03:34,1,In
07:03:59,1,Out
07:04:25,1,In
07:05:01,1,In
07:05:18,1,In
07:05:35,1,Out
07:06:12,1,Out
07:06:48,1,In
07:07:26,1,Out
07:08:09,1,Out
07:08:49,1,In
07:09:34,1,Out
07:09:43,1,In
07:10:42,1,Out
07:11:14,1,Out
07:12:10,1,Out
07:12:20,1,In
07:12:53,1,Out
07:13:08,1,In
07:14:19,1,Out
07:14:43,1,Out
07:14:50,1,In
07:15:50,1,In
07:16:22,1,In
07:17:29,1,In
07:18:05,1,Out
07:18:47,1,Out
07:19:33,1,Out
