time,bee type,in or out
06:00:42,1,Out
06:01:37,1,Out
06:01:55,1,Out
06:04:26,1,Out
06:05:12,1,Out
06:05:53,2,Out
06:06:31,1,Out
06:06:31,2,In
06:07:08,1,In
06:07:57,1,In
06:08:22,1,In
06:09:18,1,Out
06:10:02,1,Out
06:10:19,1,In
06:10:44,1,Out
06:10:44,2,Out
06:12:23,1,Out
06:12:52,1,Out
06:13:23,1,In
06:13:28,1,In
06:14:42,2,In
06:15:19,1,Out
06:15:45,1,In
06:16:11,1,In
06:17:09,1,In
06:17:48,1,Out
06:17:48,2,In
06:18:35,1,Out
06:19:36,1,Out
06:19:43,1,Out
06:20:41,1,In
06:21:00,1,Out
06:21:05,1,Out
06:21:38,1,In
06:21:38,2,In
06:22:33,1,In
06:23:07,1,In
06:23:12,1,Out
06:23:20,1,Out
06:24:38,1,Out
06:24:44,1,In
06:25:17,1,In
06:25:28,1,In
06:26:25,1,Out
06:26:25,2,In
06:27:13,1,Out
06:27:46,1,In
06:28:39,1,Out
06:30:19,1,In
06:30:46,1,Out
06:31:05,1,Out
06:31:32,1,In
06:32:03,1,In
06:32:39,1,In
06:33:27,1,Out
06:34:14,2,In
06:35:11,1,In
06:35:38,1,Out
06:35:48,1,In
06:35:53,1,Out
06:36:05,1,In
06:36:36,1,In
06:36:48,1,Out
06:37:19,1,Out
06:38:05,1,Out
06:38:59,1,In
06:39:19,1,Out
06:40:16,1,Out
06:41:13,1,Out
06:41:59,1,Out
06:42:45,1,Out
06:43:11,1,In
06:43:47,1,In
06:43:47,2,In
06:44:04,1,In
06:44:40,1,Out
06:44:40,2,In
06:45:29,1,Out
06:45:59,1,Out
06:46:35,1,In
06:46:35,2,Out
06:46:43,1,Out
06:47:13,1,Out
06:47:50,1,Out
06:48:21,1,Out
06:48:46,1,In
06:49:42,1,Out
06:49:51,1,Out
06:50:11,1,In
06:51:03,1,In
06:51:23,1,In
06:52:21,1,In
06:52:34,1,In
06:52:42,1,Out
06:52:42,2,Out
06:54:06,1,In
06:54:36,1,In
06:54:36,2,In
06:55:28,1,In
06:56:22,1,Out
06:57:11,1,Out
06:57:39,1,Out
06:58:18,1,In
06:59:11,1,In
06:59:31,1,In
06:59:46,1,In
07:00:03,1,Out
07:00:35,2,In
07:00:41,1,Out
07:02:04,1,In
07:02:04,2,In
07:02:38,1,In
07:02:53,1,Out
07:03:19,1,In
07:03:44,1,Out
07:03:44,2,In
07:04:18,1,Out
07:04:18,2,Out
07:04:57,1,Out
07:04:57,2,In
07:05:43,1,In
07:05:58,1,Out
07:06:43,1,In
07:06:58,1,Out
07:06:58,2,Out
07:07:58,1,Out
07:09:44,1,Out
07:09:44,2,In
07:10:30,1,In
07:11:10,1,Out
07:12:18,1,In
07:13:05,1,Out
07:13:12,1,Out
07:14:03,2,Out
07:15:03,1,Out
07:15:03,2,Out
