time,bee type,in or out
06:00:00,1,In
06:00:52,1,In
06:01:27,1,In
06:02:28,2,Out
06:02:53,1,In
06:02:53,2,In
06:03:57,1,In
06:05:30,1,In
06:06:42,1,In
06:07:12,1,Out
06:08:05,1,Out
06:08:12,1,Out
06:08:26,1,In
06:08:26,2,Out
06:09:24,1,Out
06:09:48,1,In
06:10:01,1,Out
06:11:00,1,In
06:11:38,1,In
06:11:38,2,Out
06:12:08,1,In
06:13:49,1,Out
06:14:39,1,In
06:15:28,1,Out
06:16:22,1,In
06:16:22,2,Out
06:17:15,1,Out
06:17:15,2,Out
06:17:49,2,Out
06:18:06,1,Out
06:18:55,1,Out
06:19:44,1,Out
06:20:03,1,Out
06:21:12,1,In
06:21:22,1,In
06:22:21,1,Out
06:23:13,1,In
06:23:42,1,Out
06:24:35,1,Out
06:24:51,1,Out
06:25:03,1,Out
06:26:02,1,In
06:26:11,1,In
06:26:43,1,Out
06:28:17,1,In
06:29:06,1,Out
06:29:44,1,Out
06:30:09,1,Out
06:30:29,2,In
06:30:35,1,In
06:31:03,1,Out
06:31:48,2,In
06:32:44,1,In
06:33:42,1,In
06:34:28,1,In
06:35:06,1,Out
06:36:06,1,Out
06:37:07,1,In
06:37:26,1,Out
06:38:02,1,Out
06:38:24,1,In
06:39:42,1,Out
06:41:07,1,Out
06:41:07,2,In
06:41:26,1,In
06:41:26,2,In
06:42:08,1,In
06:42:08,2,In
06:42:13,1,Out
06:43:50,1,Out
06:44:40,1,In
06:45:27,1,Out
06:46:07,1,Out
06:46:45,1,In
06:47:21,1,Out
06:47:21,2,In
06:48:02,1,In
06:48:17,1,Out
06:48:41,1,Out
06:49:41,1,In
06:50:10,1,In
06:50:27,1,In
06:50:42,1,In
06:51:11,1,Out
06:52:39,1,In
06:53:22,1,Out
06:53:49,1,Out
06:54:15,1,Out
06:54:52,1,Out
06:55:43,1,In
06:56:43,1,Out
06:57:34,1,In
06:58:09,1,In
06:58:40,1,Out
06:59:01,1,In
06:59:25,1,In
07:01:21,1,Out
07:01:58,1,In
07:02:04,1,Out
07:02:41,1,Out
07:03:16,1,In
07:03:43,1,In
07:03:43,2,In
07:04:39,1,Out
07:05:17,1,In
07:06:03,1,In
07:06:12,1,In
07:06:56,1,Out
07:07:07,1,Out
07:07:51,1,In
07:09:11,1,In
07:10:01,1,In
07:11:52,1,In
07:12:51,1,In
07:13:28,1,Out
07:13:28,2,Out
07:13:45,1,In
07:14:45,1,In
07:15:56,1,Out
07:15:56,2,In
07:16:12,1,Out
07:16:53,1,Out
07:17:32,1,In
07:17:56,1,Out
07:18:35,1,In
07:18:35,2,Out
07:19:17,2,In
07:19:30,1,In
07:19:45,1,Out
07:20:24,1,In
07:20:55,1,In
07:21:14,1,In
07:21:37,1,In
07:22:36,1,Out
07:23:22,1,Out
07:24:16,1,Out
07:24:45,1,In
07:25:32,1,In
07:25:57,1,In
07:26:29,1,In
07:27:28,1,Out
07:28:21,1,In
07:28:21,2,Out
07:29:18,1,In
07:30:07,1,In
07:30:48,1,In
07:31:08,1,In
07:31:42,1,Out
07:31:42,2,In
07:32:06,1,Out
07:32:49,1,Out
07:33:22,1,Out
07:33:22,2,Out
07:33:56,1,Out
07:34:38,1,Out
07:35:04,1,Out
07:35:34,2,Out
07:36:05,1,Out
07:36:05,2,In
07:36:28,2,In
07:37:24,1,Out
07:38:02,1,In
07:38:32,1,Out
07:38:54,1,In
07:39:43,1,Out
07:40:10,1,Out
07:40:15,1,Out
07:40:48,1,In
07:42:24,1,Out
07:42:42,1,Out
07:43:06,2,In
07:44:05,1,In
07:44:58,1,In
07:45:49,1,In
07:45:54,1,Out
07:46:19,1,Out
07:46:19,2,Out
07:46:52,1,Out
07:48:33,1,In
07:48:43,1,In
07:48:58,2,Out
07:49:14,2,Out
07:49:38,1,Out
07:50:11,1,Out
07:51:07,1,In
07:52:57,1,In
07:53:12,1,In
07:53:52,1,In
07:54:05,2,In
07:54:29,1,In
07:54:46,1,Out
07:54:46,2,In
07:55:29,1,In
07:57:43,1,In
07:57:49,1,Out
07:58:26,1,Out
07:59:20,1,Out
07:59:42,1,Out
08:00:35,2,In
08:01:42,1,Out
08:02:23,1,Out
08:02:36,1,In
08:03:15,2,Out
08:05:30,1,Out
08:06:16,1,In
08:06:37,1,Out
08:06:54,1,Out
08:07:28,1,In
08:07:39,1,In
08:08:11,1,In
08:11:42,1,In
08:11:42,2,In
08:12:38,2,Out
08:13:44,1,In
08:15:10,1,In
08:16:10,1,Out
08:19:05,1,In
08:20:30,1,In
08:23:22,2,In
08:24:29,1,Out
08:25:30,1,Out
08:27:25,1,Out
08:28:25,1,In
08:28:42,1,Out
08:29:30,1,Out
08:30:43,1,In
08:31:37,2,In
08:33:49,1,Out
08:34:16,1,In
08:34:29,1,In
08:35:28,1,Out
08:36:17,1,In
08:38:14,1,In
08:39:01,1,In
08:39:48,1,Out
08:41:32,1,Out
08:42:35,1,Out
08:42:35,2,Out
08:43:37,1,In
08:44:53,1,In
08:47:07,1,In
08:49:22,1,Out
08:52:19,1,In
08:52:19,2,Out
08:53:08,1,In
08:53:45,1,In
08:55:48,2,In
08:56:40,2,In
08:57:47,1,In
08:58:47,1,In
09:01:01,1,In
09:02:02,1,Out
09:04:55,1,In
09:05:08,1,In
09:05:14,1,In
09:08:47,2,Out
09:10:16,1,In
09:10:32,1,In
09:10:32,2,In
09:11:25,2,In
09:12:39,1,In
09:14:12,2,Out
09:15:18,1,In
09:16:39,1,Out
09:18:37,1,Out
09:18:37,2,In
09:18:59,1,In
09:20:13,1,In
09:20:13,2,Out
09:20:27,1,In
09:20:33,1,In
09:21:05,1,In
09:22:29,1,Out
09:26:10,1,Out
09:26:50,1,In
09:26:50,2,In
09:28:24,2,In
09:29:22,1,In
09:31:05,1,Out
09:32:04,1,Out
09:35:46,2,Out
09:36:47,1,Out
09:37:01,1,Out
09:37:58,1,In
09:38:58,1,Out
09:39:44,2,In
09:40:15,1,Out
09:44:59,1,Out
09:45:47,1,Out
09:45:47,2,In
09:46:29,2,In
09:46:58,2,Out
09:49:02,2,In
09:50:11,1,Out
09:50:35,1,In
09:52:06,2,Out
09:52:26,1,Out
09:52:53,1,Out
09:53:43,1,In
09:55:39,1,In
09:55:51,2,In
09:56:04,1,In
09:56:47,1,In
09:58:07,2,Out
09:58:40,1,Out
10:00:04,2,In
10:01:49,1,In
10:02:34,1,Out
10:04:39,2,In
10:05:18,1,Out
10:06:10,1,In
10:06:40,1,Out
10:06:54,1,Out
10:08:01,1,Out
10:08:01,2,Out
10:08:23,1,In
10:08:47,1,In
10:08:47,2,In
10:09:11,1,In
10:10:06,1,Out
10:10:31,1,Out
10:10:31,2,In
10:11:26,1,In
10:12:02,2,Out
10:12:44,1,In
10:12:44,2,Out
10:13:39,1,Out
10:13:58,1,In
10:14:21,1,Out
10:14:49,1,Out
10:15:05,1,Out
10:15:33,1,In
10:16:08,1,Out
10:16:41,1,In
10:17:22,1,In
10:17:22,2,Out
10:18:13,1,In
10:18:46,1,Out
10:19:10,1,In
10:19:10,2,In
10:20:07,1,In
10:20:51,1,Out
10:20:51,2,In
10:21:33,2,In
10:22:00,1,In
10:22:23,1,Out
10:22:44,1,Out
10:23:20,1,In
10:24:40,1,Out
10:24:40,2,Out
10:26:01,1,In
10:27:01,1,Out
10:27:01,2,In
10:27:31,1,In
10:27:59,1,In
10:27:59,2,In
10:28:29,1,Out
10:29:47,1,Out
10:30:21,1,Out
10:30:21,2,In
10:30:35,1,In
10:31:26,1,Out
10:31:36,1,In
10:32:42,1,Out
10:33:06,1,In
10:34:00,2,Out
10:34:48,1,Out
10:34:48,2,Out
10:35:46,1,In
10:37:06,1,Out
10:37:06,2,In
10:37:23,1,In
10:37:48,1,Out
10:38:41,1,In
10:38:52,1,In
10:38:52,2,Out
10:39:51,1,Out
10:40:22,1,Out
10:40:22,2,In
10:41:02,1,Out
10:41:02,2,In
10:41:36,1,In
10:41:46,1,In
10:42:25,1,In
10:42:25,2,Out
10:42:46,1,Out
10:43:02,1,Out
10:43:24,1,Out
10:43:32,1,Out
10:43:42,1,In
10:43:42,2,In
10:43:55,1,Out
10:44:12,1,In
10:44:49,1,In
10:45:03,1,Out
10:45:54,1,Out
10:45:54,2,In
10:46:23,1,In
10:46:23,2,Out
10:47:01,1,In
10:47:01,2,Out
10:47:13,1,Out
10:47:49,1,In
10:48:34,1,Out
10:48:34,2,Out
10:48:55,1,In
10:48:55,2,In
