time,bee type,in or out
06:00:00,1,In
06:00:39,1,In
06:01:18,1,In
06:01:27,1,Out
06:01:51,2,Out
06:02:59,1,Out
06:03:52,1,In
06:04:22,1,Out
06:05:20,1,In
06:07:04,1,Out
06:07:34,1,In
06:07:56,1,Out
06:08:21,1,Out
06:08:59,1,In
06:09:14,1,In
06:09:55,1,Out
06:10:47,1,In
06:11:20,1,In
06:12:47,1,In
06:13:40,1,In
06:14:47,1,Out
06:15:21,1,In
06:16:17,1,Out
06:16:52,1,Out
06:17:11,1,In
06:17:52,1,In
06:18:10,1,Out
06:18:49,1,In
06:19:44,1,Out
06:19:44,2,Out
06:20:11,1,Out
06:21:01,1,Out
06:21:09,1,Out
06:22:00,1,Out
06:22:36,1,In
06:23:23,1,Out
06:24:07,1,In
06:24:12,1,Out
06:25:31,1,Out
06:26:05,1,Out
06:26:05,2,Out
06:26:32,1,In
06:26:32,2,In
06:27:22,1,Out
06:28:20,1,In
06:29:19,1,Out
06:29:51,1,In
06:30:07,1,Out
06:32:23,1,In
06:32:46,1,Out
06:33:21,1,Out
06:34:22,1,In
06:35:19,1,Out
06:36:04,1,Out
06:36:27,1,Out
06:36:27,2,In
06:37:11,1,In
06:37:42,1,Out
06:37:42,2,In
06:38:39,1,Out
06:38:49,1,In
06:39:32,1,Out
06:39:32,2,In
06:39:47,1,In
06:40:02,1,In
06:40:52,1,In
06:40:52,2,In
06:41:50,1,Out
06:41:50,2,In
06:41:55,1,Out
06:42:50,1,In
06:43:36,1,In
06:44:30,1,Out
06:44:36,1,In
06:45:33,1,Out
06:46:02,1,Out
06:46:37,1,Out
06:47:02,1,In
06:47:59,1,In
06:48:40,1,In
06:49:07,1,In
06:50:03,1,Out
06:50:17,1,In
06:51:17,1,In
06:51:51,1,Out
06:52:45,1,Out
06:53:20,1,Out
06:54:20,1,Out
06:54:46,1,In
06:55:25,1,In
06:55:25,2,In
06:56:02,1,Out
06:56:44,1,Out
06:56:51,1,Out
06:57:39,1,Out
06:58:28,1,Out
06:59:03,1,Out
06:59:58,1,In
07:00:28,1,Out
07:01:25,1,In
07:02:06,1,In
07:02:51,1,Out
07:03:17,1,In
07:04:16,1,Out
07:05:11,1,In
07:05:54,1,Out
07:06:38,1,Out
07:07:07,1,Out
07:08:30,1,Out
07:08:58,1,In
07:09:10,1,In
07:09:30,1,In
07:09:46,1,In
07:10:01,1,In
07:10:17,1,In
07:10:51,1,Out
07:11:24,1,Out
07:12:04,1,Out
07:12:15,1,In
07:12:32,1,In
07:14:10,1,In
07:14:43,1,In
07:15:07,1,Out
07:15:30,1,Out
07:15:36,1,In
07:15:44,1,Out
07:16:37,1,Out
07:17:32,1,Out
07:17:52,1,Out
07:18:50,1,Out
07:19:36,1,In
07:19:42,1,Out
07:20:00,1,Out
07:21:12,1,In
07:21:55,1,Out
07:22:53,1,Out
07:23:49,1,In
07:24:58,1,Out
07:25:38,1,Out
07:26:00,1,In
07:26:25,1,Out
07:27:24,1,Out
07:28:17,2,In
07:28:25,1,In
07:28:59,1,In
07:30:15,1,In
07:30:53,1,In
07:31:48,1,Out
07:32:48,1,In
07:33:55,1,In
07:34:16,1,In
07:34:48,1,In
07:35:36,1,Out
07:35:45,1,Out
07:36:08,1,Out
07:37:47,1,Out
07:38:37,1,Out
07:39:21,1,Out
07:39:38,1,Out
07:40:18,1,In
07:40:51,2,Out
07:41:44,1,In
07:41:44,2,Out
07:43:33,1,Out
