time,bee type,in or out
06:00:35,1,Out
06:00:53,1,Out
06:00:53,2,In
06:02:00,1,In
06:03:26,1,Out
06:03:43,1,Out
06:04:12,1,In
06:04:46,1,Out
06:05:10,1,Out
06:05:56,1,In
06:07:20,1,In
06:07:42,1,Out
06:08:02,1,In
06:08:02,2,Out
06:08:20,1,In
06:09:11,1,In
06:09:25,1,In
06:10:01,1,Out
06:11:34,1,In
06:12:30,1,In
06:13:27,1,Out
06:14:09,1,In
06:14:15,2,In
06:14:59,1,In
06:15:57,1,In
06:17:03,1,In
06:18:15,1,In
06:18:15,2,In
06:18:52,1,In
06:19:27,1,Out
06:21:02,1,In
06:21:48,1,Out
06:22:34,1,Out
06:23:04,1,In
06:23:41,1,Out
06:23:41,2,Out
06:24:22,2,In
06:25:10,1,In
06:25:44,2,Out
06:26:26,1,In
06:26:48,1,In
06:27:03,2,In
06:28:27,1,In
06:29:17,1,In
06:29:59,1,Out
06:30:08,1,Out
06:30:08,2,In
06:31:01,1,In
06:31:47,1,Out
06:32:47,1,In
06:33:33,1,In
06:34:14,1,In
06:34:19,1,In
06:34:54,1,Out
06:35:42,1,Out
06:36:24,1,Out
06:36:49,1,In
06:38:15,1,In
06:38:52,1,In
06:39:32,1,In
06:40:27,1,Out
06:40:42,1,Out
06:41:22,1,In
06:41:50,1,In
06:41:50,2,Out
06:41:59,1,Out
06:42:40,1,In
06:43:15,1,Out
06:44:12,1,In
06:44:24,1,In
06:44:29,1,In
06:44:52,1,Out
06:45:52,1,In
06:46:25,1,Out
06:46:49,1,In
06:48:03,1,Out
06:48:50,1,In
06:49:13,1,In
06:50:01,1,Out
06:50:06,1,In
06:50:16,1,Out
06:50:58,1,Out
06:51:35,1,Out
06:52:03,1,Out
06:52:58,1,Out
06:53:26,1,Out
06:54:00,1,In
06:54:00,2,In
06:54:41,1,Out
06:55:33,1,Out
06:55:43,2,In
06:56:11,1,In
06:56:45,1,In
06:57:15,1,In
06:57:23,1,Out
06:57:38,1,In
06:58:21,1,Out
06:59:15,1,In
06:59:56,1,In
07:00:45,1,Out
07:01:00,1,In
07:01:29,1,Out
07:02:24,1,In
07:03:24,1,In
07:03:24,2,Out
07:04:29,1,In
07:04:36,1,In
07:05:14,1,In
07:05:44,1,Out
07:05:57,1,Out
07:06:42,1,Out
07:07:37,1,In
07:08:20,1,Out
07:08:36,1,Out
07:09:20,1,Out
07:09:56,1,In
07:10:35,1,Out
07:10:35,2,In
07:11:05,1,In
07:11:39,1,In
07:13:03,1,In
07:13:52,1,Out
07:13:52,2,In
07:14:37,1,Out
07:15:32,1,Out
07:17:21,2,Out
07:17:59,1,Out
07:18:18,1,Out
07:18:27,1,Out
07:19:48,1,In
07:21:05,1,Out
07:21:55,1,Out
07:22:36,1,Out
07:23:08,1,Out
07:24:08,1,Out
07:24:08,2,In
07:24:50,1,In
07:24:50,2,Out
07:25:03,1,Out
07:25:55,1,In
07:26:26,1,Out
07:27:19,1,In
07:28:14,1,In
07:29:47,1,In
07:31:00,1,Out
07:31:58,1,Out
07:31:58,2,In
07:32:04,1,Out
07:32:24,1,In
07:32:57,1,In
07:33:38,1,In
07:33:45,1,Out
07:34:49,1,Out
07:34:58,1,In
07:35:53,1,In
07:36:22,1,In
07:37:07,1,In
07:38:11,1,Out
07:38:29,1,In
07:38:52,1,Out
07:38:52,2,Out
07:39:00,1,In
07:39:37,1,Out
07:40:01,1,Out
07:40:28,1,In
07:40:57,1,Out
07:41:08,1,Out
07:42:45,1,In
07:43:35,1,In
07:43:43,1,Out
07:44:47,1,In
07:46:18,1,Out
07:47:13,1,In
07:48:41,2,Out
07:49:12,1,Out
07:50:27,1,Out
07:50:57,1,In
07:51:13,1,In
07:52:12,1,In
07:52:51,1,Out
07:54:33,1,Out
07:55:21,1,Out
07:55:56,1,In
08:00:30,1,In
08:00:50,1,Out
08:02:12,1,In
08:02:38,1,In
08:03:01,1,In
08:03:14,1,In
08:04:37,1,In
08:06:12,1,In
08:06:23,1,In
08:06:59,1,In
08:07:08,1,In
08:07:16,1,In
08:07:36,1,In
08:08:35,1,Out
08:10:52,1,Out
08:12:42,1,Out
08:13:14,1,Out
08:14:21,1,Out
08:15:13,1,Out
08:15:30,1,In
08:17:15,1,In
08:19:06,1,In
08:19:22,1,Out
08:21:00,1,Out
08:21:26,2,Out
08:22:18,1,Out
08:22:27,1,Out
08:25:54,1,Out
08:26:11,1,Out
08:28:26,1,Out
08:29:08,1,Out
08:29:34,1,Out
08:30:27,1,Out
08:30:38,2,In
08:33:07,2,In
08:33:57,1,In
08:34:12,1,Out
08:34:17,1,In
08:34:32,1,Out
08:35:00,1,In
08:36:00,1,Out
08:36:46,1,Out
08:37:18,1,In
08:38:50,1,In
08:39:07,1,In
08:41:01,1,In
08:42:13,1,In
