time,bee type,in or out
06:00:00,1,In
06:00:59,1,In
06:01:24,1,Out
06:01:31,1,Out
06:01:40,1,In
06:02:18,1,In
06:02:26,1,In
06:02:26,2,Out
06:03:29,1,In
06:03:29,2,Out
06:04:04,1,In
06:05:42,1,In
06:06:40,1,Out
06:07:24,1,Out
06:08:23,1,Out
06:08:23,2,Out
06:09:55,1,Out
06:10:34,1,Out
06:10:34,2,In
06:12:51,1,Out
06:13:40,1,Out
06:14:04,1,Out
06:16:04,1,In
06:16:28,1,Out
06:17:14,1,Out
06:17:14,2,In
06:18:13,1,In
06:18:42,1,In
06:19:53,1,In
06:20:10,1,In
06:21:00,1,Out
06:22:40,1,Out
06:25:02,1,Out
06:25:41,1,In
06:25:55,1,Out
06:26:11,1,Out
06:26:42,1,In
06:26:47,1,In
06:27:18,1,Out
06:27:49,1,In
06:28:24,1,Out
06:28:37,1,In
06:30:31,1,Out
06:31:09,2,In
06:31:56,1,In
06:32:47,1,In
06:32:57,1,Out
06:33:47,1,Out
06:34:40,1,In
06:35:06,1,Out
06:36:02,1,In
06:36:57,2,In
06:37:47,1,Out
06:38:07,1,In
06:38:15,1,Out
06:39:03,1,In
06:40:28,1,Out
06:41:27,1,Out
06:42:41,1,In
06:43:07,1,Out
06:44:08,1,Out
06:44:55,1,In
06:46:25,1,Out
06:47:15,1,Out
06:47:24,1,In
06:47:24,2,Out
06:47:39,1,In
06:48:31,1,In
06:49:17,1,Out
06:49:52,1,In
06:51:18,1,In
06:51:54,1,Out
06:52:35,1,Out
06:52:49,1,In
06:53:30,1,Out
06:53:54,1,In
06:54:40,1,Out
06:54:40,2,Out
06:55:43,1,In
06:56:27,1,In
06:57:45,1,In
06:58:16,1,Out
06:58:57,1,In
06:59:27,1,In
06:59:49,1,Out
07:00:11,1,Out
07:00:58,1,Out
07:01:31,1,In
07:02:04,1,In
07:02:17,1,In
07:02:23,1,Out
07:02:23,2,Out
07:02:53,1,Out
07:03:36,1,In
07:03:59,1,Out
07:04:46,1,Out
07:05:14,1,In
07:06:11,1,In
07:06:39,1,Out
07:06:39,2,Out
07:07:27,1,In
07:07:56,1,In
07:08:38,1,In
07:08:48,1,In
07:09:17,1,Out
07:10:06,1,In
07:10:30,1,In
07:11:49,1,Out
07:12:32,1,Out
07:13:26,1,Out
07:13:32,1,Out
07:14:28,1,In
07:14:28,2,In
07:15:23,1,In
07:16:14,1,In
07:16:32,1,Out
07:17:20,1,Out
07:18:20,1,In
07:19:01,1,Out
07:20:05,1,In
07:20:17,1,Out
07:21:16,1,In
07:21:23,1,Out
07:22:19,1,In
07:22:19,2,Out
07:22:33,1,In
07:24:12,1,Out
07:24:44,1,In
07:26:13,1,In
07:26:54,1,In
07:27:02,1,Out
07:27:02,2,In
07:27:12,1,Out
07:27:18,1,Out
07:27:41,1,In
07:28:25,1,In
07:29:03,1,Out
07:29:45,1,In
07:30:35,1,Out
07:31:23,1,In
07:32:19,1,Out
07:33:14,1,Out
07:34:10,1,Out
07:34:49,1,Out
07:36:10,1,Out
07:36:53,1,Out
07:37:31,1,Out
07:37:31,2,In
07:37:55,1,Out
07:38:08,1,In
07:39:23,1,Out
07:39:48,1,In
07:39:53,1,Out
07:40:23,1,In
07:41:19,1,Out
07:41:35,1,Out
07:41:59,1,In
07:42:07,1,Out
07:42:49,1,Out
07:43:49,1,In
07:44:44,1,In
07:45:27,1,In
07:46:11,1,Out
07:46:17,1,In
07:46:39,1,In
07:47:27,1,Out
07:48:18,1,Out
07:49:11,1,Out
07:49:32,1,In
07:50:13,1,Out
07:50:22,1,Out
07:51:07,1,In
07:51:46,1,Out
07:52:34,1,Out
07:53:18,1,In
07:53:36,1,In
07:53:42,1,In
07:54:56,1,Out
07:56:00,1,Out
07:56:27,1,In
07:56:52,1,In
07:57:29,1,Out
07:57:29,2,In
07:58:08,2,Out
07:59:07,1,Out
07:59:32,1,Out
08:00:00,2,Out
08:00:26,1,Out
08:00:54,1,In
08:01:07,1,Out
08:01:49,1,Out
08:02:09,1,In
08:02:24,1,In
08:03:44,1,In
08:04:24,2,In
08:04:54,1,In
08:05:51,1,In
08:05:51,2,Out
08:06:44,1,In
08:08:01,1,In
08:09:06,1,Out
08:09:55,1,Out
08:09:55,2,Out
08:11:20,2,Out
08:13:06,2,Out
08:14:04,1,Out
08:14:04,2,Out
08:14:09,1,In
08:14:33,1,In
08:18:29,1,Out
08:19:13,2,Out
08:19:52,1,In
08:20:17,1,Out
08:22:26,1,Out
08:26:15,1,In
08:26:15,2,Out
08:27:40,1,Out
08:28:29,1,In
08:29:49,1,Out
08:30:15,1,In
08:30:34,1,Out
08:31:58,2,Out
08:32:26,1,Out
08:32:33,1,In
08:32:42,1,In
08:33:02,1,Out
08:33:22,1,Out
08:35:23,1,In
08:35:59,1,In
08:39:40,1,Out
08:39:40,2,Out
08:40:15,1,In
08:41:31,1,Out
08:42:43,1,Out
08:42:43,2,Out
08:44:04,1,Out
08:45:36,1,In
08:46:25,1,Out
08:49:11,1,In
08:50:09,1,In
08:50:15,1,In
08:50:35,1,Out
08:53:06,1,In
08:54:25,2,In
08:55:27,1,In
08:56:21,1,In
08:56:55,2,In
08:57:02,1,In
08:57:54,1,In
08:58:15,1,Out
08:58:46,1,Out
08:59:11,1,In
09:00:02,1,Out
09:01:46,1,Out
09:02:04,2,Out
09:07:36,1,In
09:08:21,1,In
09:08:59,2,Out
09:09:35,2,In
09:10:44,2,In
09:11:45,1,In
09:13:07,1,Out
09:13:46,1,In
09:14:51,1,Out
09:15:51,1,Out
09:16:20,1,In
09:17:51,1,Out
09:18:54,1,Out
09:19:50,1,Out
09:22:48,1,In
09:24:21,1,Out
09:25:18,1,In
09:25:43,2,Out
09:27:49,1,In
09:28:25,1,In
09:30:29,1,In
09:31:55,1,In
09:33:11,1,Out
09:33:22,1,In
09:33:22,2,Out
09:36:39,1,In
09:39:25,1,In
09:39:37,1,Out
09:39:37,2,In
09:39:48,1,In
09:39:48,2,Out
09:40:33,2,In
09:41:31,1,In
09:42:26,2,Out
09:43:21,1,Out
09:43:37,2,Out
09:43:57,1,Out
09:44:45,1,Out
09:45:25,1,In
09:46:33,1,Out
09:46:33,2,Out
09:46:48,1,In
09:47:44,1,Out
09:47:44,2,In
09:49:09,1,Out
09:49:36,1,Out
09:50:17,1,In
09:51:03,1,Out
09:51:48,1,In
09:52:26,1,Out
09:52:26,2,In
09:52:31,1,In
09:52:31,2,Out
09:52:52,2,Out
09:53:42,1,Out
09:54:39,1,In
09:55:37,1,Out
09:55:37,2,In
09:56:04,1,In
09:57:54,2,In
09:59:58,1,In
09:59:58,2,Out
10:01:38,1,In
10:03:17,1,Out
10:05:28,2,Out
10:06:06,1,In
10:06:06,2,Out
10:07:16,1,In
10:07:16,2,In
10:08:39,1,Out
10:08:39,2,Out
10:08:52,1,Out
10:09:20,1,In
10:09:52,1,Out
10:10:51,2,Out
10:11:07,2,Out
10:11:17,1,Out
10:11:59,1,In
10:12:50,2,Out
10:13:10,1,Out
10:13:56,1,In
10:14:25,1,In
10:14:25,2,In
10:15:15,2,In
10:15:59,2,Out
10:17:07,1,Out
10:18:17,1,Out
10:19:34,1,Out
10:20:16,1,In
10:20:16,2,Out
10:21:01,1,Out
10:21:01,2,In
10:21:18,1,In
10:22:02,1,Out
10:23:43,2,Out
10:24:28,1,Out
10:24:28,2,In
10:25:17,1,In
10:25:17,2,Out
10:26:17,1,In
10:26:57,1,In
10:27:38,1,Out
10:28:26,2,Out
10:30:16,1,In
10:31:10,1,Out
10:31:58,1,In
10:32:06,1,Out
10:32:46,1,In
10:33:38,1,Out
10:33:38,2,Out
10:33:59,1,In
10:34:40,1,Out
10:35:19,1,In
10:36:01,2,In
10:37:28,1,Out
10:38:22,1,In
10:38:53,1,In
10:39:12,1,In
10:39:12,2,In
10:40:10,1,In
10:40:10,2,In
10:40:58,1,Out
10:41:48,2,In
10:42:15,2,In
10:42:54,1,Out
10:43:24,1,In
10:44:11,1,Out
10:44:11,2,In
10:44:52,1,In
10:44:52,2,Out
10:45:45,2,Out
10:46:22,1,In
10:47:04,1,Out
10:47:33,1,In
10:48:49,1,Out
10:49:30,1,Out
10:50:58,1,Out
10:50:58,2,Out
10:51:39,1,In
10:51:39,2,In
10:51:54,1,Out
10:52:50,1,Out
10:53:13,1,In
10:53:13,2,Out
10:53:44,1,In
10:54:26,1,In
10:54:26,2,Out
10:55:02,1,In
10:55:02,2,Out
10:55:18,1,In
10:56:12,1,Out
10:56:55,1,Out
10:56:55,2,Out
10:57:55,1,In
10:57:55,2,Out
10:58:06,1,Out
10:58:06,2,Out
10:58:17,1,Out
10:58:17,2,Out
10:59:15,1,In
10:59:15,2,In
10:59:24,1,In
10:59:24,2,Out
11:00:20,1,Out
11:00:20,2,Out
11:00:30,1,Out
11:01:04,1,Out
11:01:41,1,In
11:02:31,1,Out
11:02:31,2,In
11:02:58,1,In
11:02:58,2,In
11:03:10,1,In
11:03:15,1,In
11:03:15,2,Out
11:04:03,1,In
11:04:03,2,In
11:04:29,2,In
11:05:09,1,Out
11:05:19,1,In
11:05:19,2,In
11:06:11,1,Out
11:06:59,1,Out
11:06:59,2,Out
11:07:55,1,Out
11:08:54,1,In
11:08:54,2,In
11:09:45,1,In
11:10:35,1,In
11:11:31,1,In
11:11:43,1,Out
11:11:43,2,In
11:12:10,1,In
11:12:10,2,In
11:13:00,1,In
11:13:00,2,Out
11:13:54,1,In
11:14:30,1,Out
11:15:01,1,In
11:15:01,2,Out
11:15:49,1,Out
11:16:48,1,In
11:16:48,2,Out
11:17:15,1,In
11:17:15,2,Out
11:17:31,1,Out
11:17:31,2,In
11:17:58,1,In
11:17:58,2,Out
11:18:36,1,Out
11:18:36,2,In
11:19:10,1,Out
11:19:10,2,Out
11:19:22,2,In
11:20:22,1,In
11:20:22,2,Out
11:21:22,1,In
11:21:22,2,In
11:22:12,1,Out
11:22:54,2,Out
11:23:21,1,In
11:24:01,1,In
11:24:01,2,In
11:24:50,1,In
11:24:50,2,In
11:25:29,1,Out
11:25:29,2,Out
11:25:43,1,In
11:25:43,2,In
11:26:21,1,In
11:26:21,2,Out
11:27:01,1,In
11:27:56,1,Out
11:28:11,1,Out
11:28:11,2,Out
11:29:03,1,In
11:29:03,2,In
11:29:21,1,In
11:29:21,2,Out
11:29:35,1,Out
11:29:35,2,In
11:30:24,1,In
11:31:20,1,Out
11:31:20,2,Out
11:32:16,2,Out
11:32:21,1,In
11:32:21,2,In
11:32:38,1,Out
11:32:38,2,In
11:32:44,1,In
11:33:31,1,In
11:33:31,2,Out
11:33:43,1,Out
11:33:43,2,Out
11:34:00,1,Out
11:34:00,2,In
11:34:48,2,In
11:35:08,1,Out
11:35:08,2,In
11:35:41,1,Out
11:35:41,2,In
11:36:07,1,Out
11:36:07,2,In
11:37:01,1,In
11:37:01,2,Out
11:37:56,1,In
11:37:56,2,Out
11:38:10,1,Out
11:38:10,2,In
11:38:28,1,Out
11:38:48,2,In
11:39:25,1,Out
11:39:25,2,Out
11:40:00,2,In
11:40:07,1,In
11:40:07,2,In
11:40:39,1,In
11:40:39,2,In
11:41:01,1,Out
11:41:01,2,In
11:41:55,2,Out
11:42:04,2,In
11:42:59,1,In
11:42:59,2,In
11:43:23,1,In
11:43:23,2,In
11:43:30,2,In
11:44:11,1,Out
11:44:11,2,Out
11:44:46,1,In
11:44:46,2,In
11:45:42,1,Out
11:45:42,2,Out
11:45:51,1,In
11:45:51,2,In
11:46:01,1,Out
11:46:01,2,Out
11:46:41,1,In
11:46:41,2,In
11:47:36,1,Out
11:47:57,1,In
11:47:57,2,In
11:48:41,1,In
11:48:41,2,Out
11:49:23,1,Out
11:49:23,2,In
11:49:54,2,In
11:50:39,2,Out
11:51:20,2,Out
11:51:56,2,Out
11:52:47,1,Out
11:52:47,2,Out
11:53:33,1,Out
11:53:33,2,Out
11:53:59,1,Out
11:53:59,2,In
11:54:20,1,Out
11:54:20,2,In
11:54:31,1,Out
11:54:31,2,Out
11:55:06,2,In
11:55:31,2,Out
11:56:18,2,Out
11:56:24,1,Out
11:56:24,2,In
11:57:14,1,Out
11:57:14,2,In
11:57:19,2,In
11:57:47,1,Out
11:57:47,2,In
11:58:12,1,Out
11:58:12,2,In
11:58:59,1,Out
11:58:59,2,Out
11:59:53,2,In
12:00:26,1,Out
12:00:26,2,In
12:00:54,2,In
12:01:31,2,Out
12:02:10,2,In
12:02:28,1,In
12:02:28,2,In
12:02:59,1,In
12:02:59,2,Out
12:03:30,1,In
12:03:30,2,Out
12:04:22,1,Out
12:04:22,2,Out
12:05:16,1,Out
12:05:16,2,Out
12:05:30,2,In
12:06:28,2,Out
12:06:42,1,In
12:06:42,2,In
12:07:30,2,Out
12:08:27,2,Out
12:08:39,1,In
12:08:39,2,Out
12:09:26,1,Out
12:09:26,2,Out
12:10:09,2,Out
12:11:07,1,Out
12:11:07,2,Out
12:11:37,1,Out
12:11:37,2,Out
12:12:22,1,In
12:12:22,2,In
12:12:52,1,In
12:12:52,2,In
12:13:27,2,In
12:13:33,1,Out
12:13:33,2,Out
12:14:05,1,In
12:14:05,2,Out
12:14:40,2,Out
12:15:22,2,In
12:16:14,1,Out
12:16:14,2,In
12:16:39,2,Out
12:17:15,1,In
12:17:15,2,In
12:17:37,2,In
12:17:48,2,In
12:18:14,1,Out
12:18:14,2,In
12:18:55,1,In
12:18:55,2,In
12:19:06,1,In
12:19:06,2,Out
12:19:15,2,Out
12:19:40,1,In
12:19:40,2,In
12:20:40,1,In
12:20:40,2,Out
12:20:55,2,Out
12:21:50,2,In
12:22:16,2,Out
12:22:41,1,In
12:22:41,2,Out
12:23:10,1,Out
12:23:10,2,In
12:23:55,1,In
12:23:55,2,In
12:24:41,2,Out
12:25:20,2,Out
12:25:27,2,In
12:25:41,1,In
12:25:41,2,In
12:26:08,1,Out
12:26:08,2,Out
12:27:07,1,In
12:27:07,2,Out
12:27:36,2,In
12:28:06,2,Out
12:28:40,1,Out
12:28:40,2,In
12:29:25,1,In
12:29:25,2,In
12:29:34,2,In
