time,bee type,in or out
06:00:28,1,In
06:00:28,2,Out
06:02:10,1,In
06:02:40,1,Out
06:03:04,1,In
06:03:32,1,Out
06:04:34,1,In
06:05:11,1,Out
06:05:39,1,Out
06:06:55,1,Out
06:06:55,2,In
06:08:01,1,In
06:09:14,1,In
06:09:39,1,In
06:10:12,1,Out
06:10:12,2,Out
06:11:08,1,Out
06:11:18,1,Out
06:11:43,1,In
06:12:15,1,Out
06:12:34,1,Out
06:13:43,1,In
06:13:52,1,Out
06:14:50,1,Out
06:15:01,1,Out
06:17:23,1,In
06:17:50,1,Out
06:18:00,1,Out
06:19:05,1,In
06:19:49,1,Out
06:21:31,1,In
06:21:44,1,In
06:21:53,1,Out
06:22:25,1,Out
06:23:23,1,In
06:24:02,1,Out
06:24:36,1,In
06:25:36,1,In
06:26:00,1,Out
06:28:29,1,In
06:29:03,1,In
06:29:58,1,Out
06:30:03,1,Out
06:30:21,1,In
06:30:58,1,Out
06:31:45,1,In
06:32:36,1,In
06:33:35,1,In
06:33:35,2,In
06:33:52,1,Out
06:34:35,1,Out
06:35:21,1,In
06:35:35,1,Out
06:36:04,1,Out
06:37:04,1,Out
06:37:48,1,In
06:38:00,1,Out
06:38:59,1,Out
06:39:20,1,Out
06:39:53,1,Out
06:40:01,1,Out
06:40:01,2,In
06:40:40,2,Out
06:41:00,1,In
06:41:54,1,In
06:42:24,1,In
06:43:04,1,In
06:43:04,2,Out
06:43:25,1,Out
06:43:25,2,In
06:43:53,1,Out
06:44:32,1,Out
06:44:47,1,Out
06:44:47,2,Out
06:45:32,1,Out
06:45:51,1,In
06:46:47,1,In
06:48:28,1,Out
06:49:22,1,Out
06:49:42,1,Out
06:49:50,1,In
06:50:19,1,In
06:50:39,1,In
06:51:33,1,In
06:52:05,1,Out
06:52:35,1,Out
06:53:32,1,In
06:54:23,1,Out
06:54:41,1,In
06:55:19,1,In
06:56:06,1,Out
06:56:14,1,Out
06:56:14,2,In
06:57:13,1,In
06:58:47,1,In
06:58:47,2,Out
06:59:30,1,Out
06:59:39,1,In
07:00:26,1,In
07:01:04,1,In
07:01:12,1,Out
07:01:54,1,In
07:02:16,1,In
07:02:31,1,In
07:03:20,1,Out
07:04:03,1,Out
07:04:55,1,Out
07:05:21,1,Out
07:06:05,1,Out
07:06:39,1,Out
07:07:22,1,In
07:08:02,1,Out
07:09:02,1,Out
07:09:23,1,In
07:09:41,1,Out
07:10:21,1,Out
07:11:04,1,Out
07:11:28,1,In
07:12:55,1,Out
07:13:54,1,Out
07:14:48,1,Out
07:15:40,1,In
07:16:21,1,Out
07:17:05,1,In
07:18:06,1,In
07:18:14,1,In
07:18:33,1,In
07:19:33,1,Out
07:19:40,1,In
07:20:23,1,In
07:20:29,1,In
07:21:29,1,Out
07:22:39,1,Out
07:22:48,1,Out
07:22:48,2,Out
07:23:46,1,Out
07:23:58,1,In
