time,bee type,in or out
06:00:00,1,Out
06:00:36,1,In
06:01:34,1,In
06:01:34,2,In
06:01:55,2,Out
06:03:08,1,In
06:03:37,1,In
06:04:37,1,Out
06:05:10,1,In
06:05:23,1,Out
06:05:48,1,Out
06:06:34,1,Out
06:07:28,1,In
06:07:53,1,In
06:07:53,2,In
06:09:48,1,Out
06:10:43,1,Out
06:11:38,1,Out
06:11:38,2,Out
06:12:36,1,Out
06:13:19,1,Out
06:13:27,1,Out
06:13:51,1,In
06:14:19,1,In
06:15:40,1,Out
06:15:40,2,Out
06:16:21,1,Out
06:16:47,1,Out
06:17:05,1,In
06:17:25,1,Out
06:17:25,2,Out
06:18:37,1,In
06:19:47,1,Out
06:19:52,1,In
06:20:07,1,Out
06:20:13,1,In
06:20:39,1,In
06:21:24,1,In
06:22:30,1,In
06:22:59,1,Out
06:23:20,1,In
06:23:45,1,In
06:24:31,1,Out
06:24:44,1,In
06:25:07,1,Out
06:26:03,1,Out
06:26:36,1,In
06:27:36,1,Out
06:28:00,1,Out
06:28:25,1,In
06:29:24,1,Out
06:29:36,1,In
06:30:26,1,In
06:30:36,1,Out
06:31:14,1,Out
06:31:56,1,Out
06:32:20,1,Out
06:32:43,1,In
06:33:41,1,Out
06:33:53,1,In
06:34:35,1,In
06:34:41,1,In
06:34:50,1,Out
06:34:56,1,In
06:36:00,1,In
06:36:40,1,In
06:36:40,2,In
06:36:59,1,In
06:37:29,1,Out
06:38:20,1,In
06:39:20,1,In
06:39:27,1,Out
06:40:27,1,In
06:40:32,1,Out
06:41:21,1,In
06:42:09,1,In
06:42:58,1,In
06:44:58,1,In
06:45:07,1,Out
06:46:01,1,Out
06:46:22,1,Out
06:47:19,1,Out
06:49:02,1,Out
06:49:57,1,In
06:50:12,1,Out
06:51:12,1,Out
06:52:07,1,Out
06:52:52,1,In
06:53:13,1,Out
06:54:02,1,In
06:55:12,1,In
06:55:46,1,In
06:56:03,1,In
06:56:29,1,In
06:56:51,1,Out
06:57:05,1,Out
06:57:58,1,In
06:58:06,1,Out
06:58:46,1,Out
06:58:46,2,Out
06:59:13,1,Out
06:59:19,1,Out
07:00:09,1,Out
07:01:01,1,Out
07:01:08,1,In
07:01:51,1,In
07:02:55,1,In
07:03:28,1,In
07:04:01,1,Out
07:04:10,1,In
07:04:55,1,In
07:05:34,1,Out
07:06:30,1,Out
07:07:02,1,Out
07:07:30,1,In
07:08:04,1,Out
07:08:21,1,Out
07:09:12,1,In
07:09:22,1,In
07:10:19,1,In
07:10:54,2,In
07:11:08,1,In
07:11:08,2,In
07:11:40,1,Out
07:12:20,1,Out
07:13:07,1,In
07:13:47,1,In
07:13:54,1,In
07:14:00,1,Out
07:14:42,1,In
07:15:28,1,In
07:15:51,1,Out
07:15:57,1,In
07:16:02,1,Out
07:16:24,1,In
07:17:12,1,In
07:18:39,1,In
07:19:08,1,Out
07:20:07,1,Out
07:20:45,1,In
07:20:58,1,Out
07:21:17,1,In
07:21:27,1,Out
07:22:14,1,In
07:22:27,1,Out
07:22:42,1,Out
07:23:33,1,Out
07:24:20,1,Out
07:25:09,1,Out
07:25:09,2,Out
07:25:40,1,In
07:26:07,1,In
07:26:07,2,In
07:26:34,1,Out
07:27:29,1,In
07:28:25,1,Out
07:28:53,1,In
07:29:50,1,In
07:31:43,1,In
07:32:24,1,In
07:33:02,1,Out
07:33:40,1,In
07:33:54,1,In
07:34:15,1,Out
07:34:52,1,In
07:35:04,1,Out
07:35:42,1,Out
07:36:06,1,In
07:36:56,1,In
07:37:05,1,Out
07:37:43,1,Out
07:37:50,1,In
07:38:18,1,Out
07:39:10,1,Out
07:39:51,1,Out
07:40:22,1,Out
07:40:28,1,In
07:41:15,1,In
07:41:46,1,Out
07:42:18,1,In
07:43:12,1,In
07:43:52,1,In
07:45:13,1,Out
07:45:26,1,In
07:46:16,1,In
07:46:40,1,Out
07:46:51,1,In
07:46:51,2,In
07:47:55,1,In
07:49:12,1,Out
07:49:22,1,Out
07:49:31,1,In
07:50:00,1,Out
07:50:23,1,In
07:50:55,1,Out
07:51:45,1,Out
07:52:45,1,In
07:53:40,1,Out
07:54:04,1,In
07:55:09,1,In
07:56:14,1,In
07:59:01,1,Out
07:59:37,1,Out
08:00:55,1,Out
08:01:36,1,In
08:02:07,1,Out
08:03:05,1,In
08:03:27,1,In
08:03:48,1,In
08:04:34,1,In
08:05:27,1,Out
08:06:43,1,Out
08:07:40,1,In
08:08:32,1,In
08:08:50,1,Out
08:10:01,1,In
08:11:01,1,Out
08:11:45,1,In
08:12:47,1,In
08:12:47,2,In
08:13:34,1,Out
08:15:27,1,Out
08:15:47,1,In
08:16:34,1,Out
08:17:56,1,In
08:18:17,1,In
08:18:42,1,In
08:19:37,1,In
08:23:33,1,Out
08:26:29,1,Out
08:28:59,1,Out
08:29:54,1,Out
08:31:49,1,In
08:34:56,1,Out
08:35:33,1,In
08:37:41,1,Out
08:39:10,1,In
08:40:00,1,In
08:40:21,1,In
08:42:38,1,Out
08:43:34,1,Out
08:43:51,1,Out
08:44:06,1,Out
08:44:51,1,In
08:48:03,1,In
08:49:17,1,Out
08:50:57,2,Out
08:53:23,1,In
08:54:02,1,In
08:55:00,1,Out
08:56:08,2,Out
08:56:31,2,Out
08:57:13,1,In
08:57:13,2,In
08:59:01,2,Out
08:59:36,1,Out
09:00:38,1,Out
09:01:35,1,Out
09:02:47,1,In
09:03:22,1,In
09:03:30,2,In
09:04:28,1,In
09:04:45,1,Out
09:05:29,1,In
09:05:58,1,Out
09:06:50,1,Out
09:07:14,1,Out
09:08:15,1,Out
09:09:01,1,Out
09:09:12,1,In
09:09:27,1,In
09:10:02,1,In
09:11:26,1,Out
09:11:26,2,Out
09:12:52,1,Out
09:13:27,1,In
09:13:47,1,Out
09:14:09,1,In
09:14:09,2,In
09:14:34,1,In
09:16:58,1,Out
09:17:08,2,In
09:19:41,1,In
09:19:41,2,Out
09:20:25,2,In
09:22:34,1,Out
09:23:03,1,Out
09:24:12,1,Out
09:25:45,1,Out
09:25:45,2,Out
09:27:21,1,In
09:28:19,1,Out
