time,bee type,in or out
06:00:00,1,In
06:00:40,1,Out
06:00:47,1,Out
06:01:40,1,Out
06:02:25,1,In
06:03:04,2,In
06:03:46,1,In
06:04:17,1,Out
06:04:38,1,In
06:05:27,1,In
06:05:53,1,In
06:06:11,1,In
06:07:02,1,Out
06:07:57,1,In
06:08:44,1,Out
06:09:32,1,Out
06:10:14,1,Out
06:10:26,1,Out
06:11:25,1,In
06:11:37,1,In
06:11:37,2,In
06:12:26,1,Out
06:15:23,1,Out
06:16:00,1,Out
06:16:58,1,Out
06:17:16,1,In
06:19:25,1,In
06:20:23,1,Out
06:21:23,1,In
06:22:16,1,Out
06:22:29,1,Out
06:22:29,2,Out
06:23:22,1,In
06:24:29,1,Out
06:24:37,1,Out
06:25:37,1,Out
06:25:37,2,In
06:26:34,1,Out
06:27:53,1,Out
06:28:43,1,In
06:28:43,2,Out
06:29:25,1,In
06:30:13,1,Out
06:30:13,2,Out
06:30:29,1,In
06:31:19,1,Out
06:31:29,1,Out
06:31:57,1,In
06:32:13,1,Out
06:32:44,1,In
06:33:15,1,Out
06:34:15,1,Out
06:34:33,1,Out
06:34:54,1,In
06:35:22,1,In
06:35:38,1,In
06:35:38,2,In
06:36:31,1,Out
06:37:24,1,In
06:38:06,1,In
06:38:54,1,In
06:39:45,1,Out
06:39:54,1,Out
06:40:06,2,In
06:40:40,1,Out
06:40:49,1,In
06:41:35,1,Out
06:42:31,1,Out
06:43:23,1,Out
06:43:23,2,In
06:43:51,1,Out
06:44:39,1,In
06:45:06,1,Out
06:45:49,1,Out
06:46:41,1,Out
06:47:15,1,Out
06:47:30,1,In
06:47:54,1,In
06:48:47,1,In
06:49:50,1,Out
06:50:43,1,In
06:51:52,1,Out
06:52:32,1,Out
06:53:17,1,In
06:55:02,1,Out
06:55:29,1,Out
06:56:10,1,In
06:56:46,1,In
06:57:45,1,Out
06:58:09,1,In
06:58:40,2,Out
06:59:26,1,In
06:59:48,1,Out
07:00:40,1,Out
07:00:54,1,In
07:01:37,1,In
07:01:49,1,Out
07:02:35,1,In
07:03:15,1,Out
07:03:59,1,In
07:04:40,1,In
07:05:38,1,Out
07:06:02,1,In
07:06:58,1,Out
07:06:58,2,In
07:07:40,1,Out
07:07:56,1,Out
07:08:24,1,Out
07:08:46,1,Out
07:08:46,2,In
07:08:55,1,In
07:09:14,1,Out
07:09:14,2,In
07:10:00,1,Out
07:10:39,1,In
07:10:39,2,In
07:11:02,1,Out
07:11:55,1,Out
07:12:06,1,Out
07:12:06,2,In
07:13:04,1,In
07:13:10,1,Out
07:14:14,1,Out
07:14:45,1,In
07:14:50,1,Out
07:14:50,2,In
07:15:16,1,Out
07:15:48,1,In
07:16:51,1,In
07:17:51,1,In
07:18:41,1,In
07:19:07,1,Out
07:19:27,1,Out
07:19:27,2,Out
07:19:43,1,In
07:19:52,1,In
07:20:28,1,Out
07:21:25,1,In
07:21:38,1,Out
07:22:13,1,Out
07:22:26,1,In
07:22:56,1,Out
07:23:47,1,Out
07:24:41,1,In
07:24:41,2,In
07:24:54,1,Out
07:25:04,1,Out
07:25:46,1,Out
07:26:42,1,In
07:27:42,1,Out
07:27:42,2,Out
07:28:15,1,In
07:28:51,1,In
07:29:31,1,Out
07:29:57,1,In
07:30:25,1,Out
07:31:21,1,Out
07:32:52,1,Out
07:33:01,1,In
07:33:11,1,In
07:33:11,2,In
07:33:46,1,In
07:35:23,1,In
07:35:37,1,In
07:36:32,1,Out
07:37:02,1,Out
07:38:29,1,Out
07:39:29,2,Out
07:40:27,1,Out
07:41:07,1,In
07:41:32,1,In
07:41:39,1,Out
07:42:49,1,Out
07:43:07,1,In
07:43:07,2,In
07:43:31,1,Out
07:44:11,1,In
07:44:46,1,Out
07:46:13,1,Out
07:47:23,1,In
07:47:43,1,Out
07:47:43,2,In
07:49:12,1,In
07:50:39,1,Out
07:50:44,1,In
07:52:08,1,In
07:52:37,2,Out
07:53:28,1,In
07:53:45,1,Out
07:55:13,1,In
07:55:27,2,In
07:56:04,1,Out
07:56:59,2,In
07:59:11,1,In
07:59:36,1,Out
08:00:25,1,In
08:00:25,2,Out
08:01:11,2,Out
08:01:43,1,Out
08:01:43,2,In
08:02:08,1,In
08:03:53,1,In
08:03:53,2,Out
08:04:31,1,Out
08:04:31,2,Out
08:05:24,1,In
08:06:00,1,Out
08:06:16,1,In
08:06:37,1,Out
08:07:33,1,Out
08:08:31,1,Out
08:09:37,1,Out
08:09:37,2,In
08:11:01,1,Out
08:12:20,1,Out
08:13:20,1,Out
08:15:16,1,Out
08:15:33,1,In
08:15:59,1,In
08:17:25,1,In
08:18:09,1,In
08:19:18,1,In
08:20:02,1,In
08:20:18,1,In
08:20:52,1,In
08:22:56,1,In
08:24:49,1,In
08:25:03,2,In
08:26:59,1,Out
08:27:34,1,Out
08:29:40,1,Out
08:30:10,1,Out
08:31:06,1,Out
08:31:26,1,Out
08:31:26,2,Out
08:33:14,1,In
08:34:24,2,In
08:36:09,1,In
08:36:46,1,Out
08:37:15,1,Out
08:37:38,1,Out
08:37:38,2,In
08:39:04,2,In
08:41:23,1,Out
08:41:32,1,In
08:41:47,1,In
08:42:18,1,Out
08:42:37,1,In
08:43:43,1,In
08:44:40,1,In
08:47:28,2,In
08:47:45,2,Out
08:48:17,1,Out
08:48:25,2,Out
08:50:21,2,Out
08:51:10,1,Out
08:51:10,2,In
08:54:14,1,Out
08:54:26,1,In
08:55:14,1,Out
08:55:19,1,Out
08:56:56,1,Out
08:57:35,1,In
08:59:11,1,Out
09:00:55,1,In
09:01:35,1,Out
09:02:34,1,Out
09:04:05,1,In
09:05:20,2,Out
09:08:24,1,Out
09:09:33,1,In
09:10:50,1,Out
09:12:53,1,In
09:13:50,1,In
09:14:37,1,Out
09:15:53,1,In
09:16:25,1,Out
09:17:05,1,Out
09:19:23,1,In
09:20:09,2,In
09:20:58,1,Out
09:22:12,2,Out
09:23:18,1,In
09:25:07,1,Out
