time,bee type,in or out
06:00:07,1,In
06:01:03,1,Out
06:02:02,1,Out
06:02:16,1,Out
06:02:57,1,In
06:02:57,2,In
06:03:36,1,Out
06:03:55,1,In
06:05:41,1,Out
06:06:39,1,In
06:06:56,1,In
06:07:48,1,In
06:09:14,1,Out
06:09:44,1,In
06:09:58,1,Out
06:10:35,1,In
06:10:51,1,Out
06:11:18,1,Out
06:11:23,1,Out
06:11:57,1,Out
06:13:02,1,In
06:13:58,1,Out
06:15:07,1,Out
06:15:34,1,In
06:16:24,1,In
06:16:35,1,Out
06:17:13,1,Out
06:17:46,1,In
06:17:57,1,Out
06:18:13,1,In
06:18:28,1,Out
06:19:13,1,In
06:19:27,1,In
06:20:05,1,Out
06:21:56,1,Out
06:22:14,1,In
06:22:14,2,In
06:22:25,1,Out
06:22:50,1,Out
06:23:06,1,In
06:23:06,2,Out
06:24:04,1,In
06:24:14,1,Out
06:25:04,1,Out
06:25:49,1,In
06:26:51,1,In
06:27:10,1,Out
06:27:47,1,Out
06:28:16,1,Out
06:29:12,1,Out
06:29:12,2,Out
06:29:31,1,Out
06:30:05,1,In
06:31:45,1,Out
06:33:01,1,Out
06:33:38,1,Out
06:33:38,2,Out
06:33:48,1,Out
06:34:56,1,Out
06:35:53,1,Out
06:36:12,1,Out
06:37:23,1,Out
06:37:44,1,In
06:38:34,1,In
06:39:02,1,Out
06:39:21,2,Out
06:40:13,1,Out
06:40:38,1,Out
06:41:18,1,In
06:42:12,1,Out
06:44:14,1,In
06:44:21,1,Out
06:45:16,1,Out
06:46:16,1,In
06:46:31,1,In
06:47:31,1,Out
06:47:58,1,Out
06:48:34,1,Out
06:48:52,1,Out
06:49:04,1,Out
06:49:04,2,Out
06:49:44,1,Out
06:50:43,1,In
06:51:28,1,In
06:52:17,1,In
06:52:35,1,In
06:53:36,1,Out
06:54:01,1,In
06:54:01,2,In
06:54:44,1,Out
06:55:29,1,In
06:56:01,1,In
06:56:22,1,In
06:56:45,1,Out
06:56:45,2,Out
06:57:24,1,In
06:57:45,1,Out
06:58:08,1,In
06:58:56,1,In
06:59:22,1,In
07:00:06,1,In
07:01:03,1,In
07:01:11,1,In
07:02:18,1,Out
07:02:31,1,Out
07:03:06,1,Out
07:03:47,1,In
07:03:57,1,In
07:04:02,2,In
07:04:43,1,Out
07:05:33,1,In
07:06:06,1,Out
07:06:13,1,In
07:06:21,1,Out
07:07:03,1,In
07:07:03,2,Out
07:07:27,1,In
07:08:13,1,In
07:09:07,1,In
07:09:49,1,In
07:10:43,1,In
07:10:56,1,In
07:10:56,2,Out
07:11:28,1,In
07:12:26,1,In
07:12:53,1,Out
07:13:04,1,Out
07:13:04,2,Out
07:13:16,1,In
07:14:00,1,In
07:14:54,1,In
07:15:01,1,Out
07:15:22,1,In
07:15:22,2,Out
07:16:22,1,In
07:16:31,1,In
07:16:42,1,In
07:16:42,2,In
07:17:30,1,Out
07:18:31,1,Out
07:19:04,1,Out
07:19:18,1,In
07:19:34,1,Out
07:19:34,2,Out
07:20:25,1,In
07:20:44,1,Out
07:21:51,1,Out
07:22:28,1,In
07:23:20,1,In
07:24:30,1,Out
07:25:32,2,In
07:26:09,1,In
07:26:48,1,In
07:27:43,1,Out
07:27:43,2,In
07:28:29,1,In
07:29:22,1,In
07:29:47,1,In
07:30:35,1,Out
07:31:03,1,Out
07:31:31,1,In
07:31:37,1,In
07:32:54,1,In
07:33:19,1,In
07:34:10,1,In
07:34:37,1,In
07:35:35,1,Out
07:36:05,1,In
07:36:05,2,Out
07:37:04,1,In
07:37:49,1,In
07:38:29,1,In
07:39:22,1,Out
07:40:06,1,Out
07:40:55,1,In
07:42:07,1,In
07:42:13,1,In
07:42:43,1,In
07:43:20,1,In
07:44:06,1,Out
07:45:11,2,In
07:45:22,2,In
07:46:04,1,In
07:46:19,1,Out
07:46:19,2,In
07:46:44,1,In
07:47:07,1,In
07:48:22,1,Out
07:48:42,1,In
07:49:24,1,In
07:50:01,1,In
07:51:01,1,Out
07:51:23,1,Out
07:51:47,1,Out
07:52:42,1,Out
07:53:33,1,Out
07:53:38,1,Out
07:54:47,1,In
07:55:57,1,In
07:56:39,1,Out
07:57:06,1,Out
07:58:15,1,Out
08:00:25,1,Out
08:00:32,1,In
08:05:15,1,Out
08:06:44,1,Out
08:08:28,1,Out
08:08:37,1,In
08:08:54,1,Out
08:09:26,1,Out
08:10:45,1,Out
08:12:27,1,In
08:13:31,1,In
08:13:31,2,Out
08:15:07,1,In
08:16:03,1,Out
08:18:10,1,In
08:19:55,1,Out
08:21:35,1,In
08:21:35,2,In
08:22:33,1,Out
08:24:01,1,In
08:26:20,1,In
08:28:16,2,In
08:29:14,1,Out
08:30:18,2,Out
08:31:02,1,Out
08:31:11,2,Out
08:32:42,1,Out
08:33:27,2,In
08:33:55,1,In
08:34:38,1,Out
08:34:57,1,In
08:36:28,1,In
08:38:17,1,In
08:38:44,1,Out
08:40:58,2,Out
08:41:25,1,Out
08:42:31,1,Out
08:43:13,1,Out
08:43:29,2,In
08:45:14,1,Out
08:46:05,2,In
08:47:22,1,In
08:47:40,1,In
08:50:02,1,Out
08:50:33,1,In
08:50:52,1,Out
08:51:30,1,In
08:51:30,2,Out
08:56:14,1,In
08:57:22,1,Out
08:57:41,1,In
08:58:18,1,Out
08:59:03,2,In
08:59:11,1,Out
09:01:00,1,In
09:01:57,1,In
09:02:53,1,In
09:04:21,1,In
09:04:21,2,Out
09:04:46,1,In
09:05:42,1,In
09:06:34,1,In
09:08:54,1,Out
09:10:12,1,In
09:10:53,2,Out
09:13:36,1,In
09:14:00,2,Out
09:15:38,1,In
09:15:38,2,Out
09:16:13,1,Out
09:18:20,2,In
09:19:22,1,In
09:22:33,1,Out
09:22:39,1,Out
09:23:34,1,In
09:24:19,2,Out
09:26:59,1,Out
09:27:45,1,In
09:29:00,1,Out
09:29:47,1,In
09:30:30,2,Out
09:31:42,1,In
09:32:31,1,Out
09:36:01,1,Out
09:41:28,1,Out
09:43:32,1,Out
09:44:01,1,Out
09:44:01,2,In
09:46:51,1,In
09:47:05,1,Out
09:48:36,2,Out
09:49:18,1,In
09:49:26,1,In
09:52:18,1,In
09:52:56,1,In
09:52:56,2,In
09:53:49,2,In
09:54:23,1,Out
09:54:23,2,Out
09:55:12,1,In
09:55:50,1,Out
09:56:37,1,In
09:56:45,1,Out
09:58:23,2,Out
09:58:47,1,Out
09:58:47,2,Out
09:59:45,1,Out
09:59:45,2,In
10:00:30,1,In
10:00:30,2,Out
10:01:02,1,Out
10:01:54,1,Out
10:04:42,1,In
10:05:04,1,Out
10:05:20,1,Out
10:06:02,1,Out
10:06:55,2,Out
10:08:27,1,In
10:09:08,1,Out
10:09:25,1,Out
10:10:15,1,In
10:10:43,1,In
10:11:24,1,In
10:11:40,1,In
10:13:20,1,In
10:13:37,1,Out
10:14:08,1,Out
10:15:24,1,In
10:16:31,1,In
10:17:45,1,Out
10:18:28,1,Out
10:18:28,2,Out
10:19:27,1,Out
10:19:27,2,In
10:20:52,1,Out
10:21:00,1,In
10:21:00,2,In
10:21:49,1,In
10:22:13,1,Out
10:22:13,2,In
10:22:41,1,Out
10:22:41,2,Out
10:23:54,1,In
10:23:54,2,Out
10:24:43,1,Out
10:24:58,1,Out
10:25:44,1,In
10:25:44,2,Out
10:26:27,1,In
10:26:27,2,Out
10:27:24,1,In
10:27:44,1,In
10:27:44,2,In
10:28:31,1,Out
10:28:40,2,In
10:28:47,1,Out
10:29:41,1,In
10:29:41,2,In
10:30:01,1,In
10:30:22,1,In
10:30:40,1,In
10:30:40,2,In
10:31:18,1,Out
10:31:18,2,Out
10:31:48,1,Out
10:32:28,1,In
10:32:28,2,In
10:32:50,1,Out
10:32:50,2,In
10:33:19,2,In
10:33:57,1,Out
10:34:16,1,In
10:34:25,1,Out
10:34:25,2,Out
10:35:10,1,Out
10:35:52,1,Out
10:35:52,2,Out
10:36:04,1,In
10:36:04,2,Out
10:36:48,1,Out
10:37:09,1,In
10:37:09,2,In
10:37:36,1,In
10:37:36,2,In
10:38:36,1,Out
10:39:16,1,In
10:39:16,2,In
10:40:15,1,In
10:40:15,2,In
10:40:32,1,In
10:40:32,2,In
10:40:39,1,In
10:41:13,1,Out
10:41:21,1,In
10:41:21,2,Out
10:41:44,1,In
10:42:39,1,Out
10:42:39,2,In
10:43:34,1,In
10:44:13,1,Out
10:44:21,1,Out
10:45:16,1,Out
10:45:29,1,Out
10:45:29,2,In
10:45:43,1,Out
10:45:43,2,In
10:46:42,1,In
10:47:14,1,In
10:47:14,2,In
10:47:19,1,Out
10:47:39,1,In
10:47:39,2,Out
10:47:54,1,In
10:47:54,2,Out
10:48:12,1,In
10:48:32,1,Out
10:48:48,1,Out
10:49:26,1,In
10:49:26,2,In
10:49:31,1,Out
10:49:37,1,Out
10:49:37,2,Out
10:49:52,1,Out
10:49:52,2,In
10:50:23,1,In
10:51:08,1,Out
10:51:08,2,In
10:51:18,1,Out
10:51:36,1,Out
10:51:36,2,In
10:52:12,1,Out
10:52:48,2,Out
10:53:39,1,In
10:54:19,1,In
10:54:19,2,In
10:55:03,1,In
10:55:03,2,Out
10:55:59,1,In
10:56:23,1,In
10:57:15,1,Out
10:57:43,1,Out
10:57:43,2,In
10:58:38,1,In
