time,bee type,in or out
06:01:48,1,Out
06:02:15,1,Out
06:03:11,1,In
06:04:08,1,Out
06:04:16,1,Out
06:04:16,2,In
06:04:31,1,Out
06:04:48,1,Out
06:05:42,1,Out
06:07:05,1,In
06:07:23,1,In
06:08:09,1,Out
06:08:09,2,In
06:08:21,1,In
06:08:48,1,Out
06:10:22,1,In
06:11:12,1,Out
06:11:12,2,Out
06:11:33,2,Out
06:11:44,1,Out
06:12:42,1,Out
06:13:42,1,Out
06:14:19,1,Out
06:15:02,1,Out
06:15:44,1,Out
06:16:57,1,Out
06:17:43,1,Out
06:17:43,2,In
06:18:25,1,In
06:18:36,1,In
06:19:27,1,In
06:19:27,2,Out
06:20:04,1,In
06:20:52,1,In
06:22:04,1,In
06:22:13,1,Out
06:22:30,1,In
06:23:14,1,Out
06:23:14,2,Out
06:23:59,1,Out
06:24:51,1,In
06:25:15,1,In
06:25:47,1,Out
06:26:33,1,In
06:27:31,1,In
06:27:45,1,Out
06:27:45,2,In
06:27:58,1,In
06:28:17,1,Out
06:28:17,2,Out
06:28:42,1,In
06:28:54,1,In
06:29:51,1,In
06:30:59,1,Out
06:30:59,2,Out
06:32:38,1,In
06:33:10,1,In
06:34:43,1,In
06:35:13,1,In
06:36:08,1,Out
06:36:45,1,In
06:37:36,1,In
06:38:19,1,In
06:38:48,1,Out
06:39:05,1,In
06:40:03,1,In
06:40:49,1,Out
06:41:23,1,In
06:41:43,1,Out
06:41:51,1,In
06:41:58,1,Out
06:42:48,1,Out
06:42:48,2,In
06:43:47,1,Out
06:44:42,1,Out
06:45:08,1,In
06:45:08,2,Out
06:45:55,1,In
06:46:06,1,In
06:46:43,1,In
06:47:30,1,Out
06:47:41,1,In
06:48:17,1,In
06:49:29,1,Out
06:49:35,1,In
06:49:35,2,Out
06:50:05,1,In
06:50:30,1,In
06:50:56,1,Out
06:51:51,1,Out
06:52:17,1,Out
06:53:00,1,In
06:53:34,1,In
06:54:14,1,In
06:54:48,1,In
06:54:53,1,Out
06:55:37,1,In
06:56:10,1,Out
06:56:41,1,Out
06:57:08,1,In
06:57:21,1,Out
06:58:19,1,In
06:58:55,1,In
06:59:53,1,In
07:00:26,1,In
07:00:38,1,Out
07:00:47,1,In
07:01:07,1,In
07:01:51,1,Out
07:02:26,1,Out
07:02:58,1,Out
07:03:54,1,Out
07:04:51,1,Out
07:04:51,2,Out
07:05:02,1,Out
07:05:09,1,In
07:05:34,1,Out
07:06:19,1,Out
07:06:54,1,In
07:07:36,1,Out
07:08:21,1,In
07:08:52,1,In
07:09:29,1,Out
07:10:22,1,In
07:10:47,1,Out
07:11:37,1,Out
07:12:27,1,Out
07:13:24,1,In
07:13:34,1,In
07:14:16,1,In
07:15:16,1,In
07:15:21,1,Out
07:17:07,1,Out
07:17:55,1,In
07:18:25,1,In
07:19:25,1,In
07:20:47,1,Out
07:21:34,1,Out
07:22:13,1,Out
07:23:11,1,In
07:23:23,1,Out
07:23:58,1,In
07:24:41,1,Out
07:25:37,1,In
07:26:15,1,Out
07:26:31,1,Out
07:27:19,1,Out
07:27:51,1,In
07:28:34,1,Out
07:28:40,1,Out
07:29:34,1,In
07:30:24,1,Out
07:30:38,1,In
07:31:33,1,In
07:31:38,1,Out
07:31:56,1,Out
07:32:54,1,Out
07:34:30,1,In
07:34:35,1,In
07:37:52,1,Out
07:39:07,1,In
07:40:17,1,In
07:40:22,1,Out
07:41:15,1,In
07:41:56,1,Out
07:42:34,1,Out
07:42:52,1,In
07:44:12,1,Out
07:44:40,1,Out
07:47:01,1,In
07:47:44,1,Out
07:48:04,1,Out
07:48:56,1,Out
07:50:05,1,In
07:50:17,1,In
07:51:08,1,Out
07:52:08,1,In
07:53:07,1,Out
07:54:05,1,Out
07:56:08,1,In
07:56:52,1,In
07:57:34,1,Out
07:57:34,2,In
07:59:12,1,In
08:00:05,1,In
08:00:58,1,Out
08:00:58,2,In
08:01:31,1,In
08:02:23,1,In
08:02:55,2,In
08:03:15,1,Out
08:03:41,1,In
08:03:41,2,Out
08:05:13,1,Out
08:05:21,1,Out
08:06:21,1,In
08:06:27,1,In
08:08:46,1,Out
08:09:06,1,Out
08:09:13,1,Out
08:09:38,2,In
08:10:10,1,In
08:10:34,1,Out
08:12:41,2,In
08:14:31,1,In
08:15:01,1,In
08:15:52,1,In
08:16:04,1,In
08:17:23,1,Out
08:18:52,1,In
08:18:52,2,Out
08:19:32,1,In
08:19:32,2,Out
08:20:18,1,Out
08:20:38,2,In
08:21:10,1,Out
08:21:21,1,Out
08:22:18,2,In
08:23:17,1,Out
08:23:34,1,In
08:23:42,1,In
08:24:15,1,Out
08:26:49,1,Out
08:27:47,1,In
08:28:53,1,In
08:29:38,1,Out
08:34:15,1,In
08:34:15,2,Out
08:34:21,1,Out
08:35:22,1,Out
08:36:13,1,Out
08:37:47,1,Out
08:38:21,1,Out
08:38:47,1,In
08:39:50,1,Out
08:40:32,1,In
08:41:28,2,Out
08:42:10,1,Out
08:43:41,2,Out
08:45:21,1,Out
08:46:00,1,In
08:46:26,1,In
08:47:23,1,Out
08:50:36,1,In
08:53:04,1,Out
08:53:43,1,In
08:53:53,1,In
08:54:52,2,Out
08:55:42,1,Out
08:56:47,1,Out
08:56:47,2,In
08:57:56,1,Out
08:59:00,1,Out
08:59:56,1,In
09:01:25,1,In
09:01:46,1,Out
09:04:41,2,In
09:09:21,1,Out
09:09:49,2,In
09:10:37,1,Out
09:12:38,2,Out
09:13:16,1,Out
09:13:36,1,Out
09:13:46,1,Out
09:14:45,1,Out
09:15:43,1,Out
09:17:06,1,In
09:17:12,2,Out
09:19:28,2,In
09:21:11,1,In
09:21:49,2,In
09:24:08,1,Out
09:24:53,1,In
09:25:32,1,In
09:25:39,1,In
09:26:07,2,Out
09:26:51,1,In
09:27:41,2,Out
09:29:09,1,In
09:29:29,2,In
09:30:03,2,Out
09:31:38,1,In
09:33:38,1,In
09:35:17,1,In
09:36:06,1,Out
09:36:06,2,In
09:36:33,1,In
09:37:16,1,In
09:37:44,1,In
09:38:03,1,Out
09:41:45,1,In
09:41:45,2,In
09:42:38,1,Out
09:42:38,2,In
09:43:28,1,Out
09:43:51,1,Out
09:44:05,1,Out
09:44:10,1,Out
09:45:03,1,In
09:45:44,2,Out
09:46:20,1,Out
09:47:07,1,In
09:48:43,1,Out
09:49:45,2,In
09:49:53,1,Out
09:50:15,1,Out
09:51:32,1,Out
09:52:27,1,In
09:52:57,1,Out
09:54:11,1,In
09:54:39,1,Out
09:55:29,1,In
09:55:29,2,In
09:56:54,1,Out
09:57:45,1,In
09:57:55,1,In
09:58:25,1,Out
09:58:25,2,Out
09:59:15,1,In
10:00:14,1,Out
10:00:57,1,In
10:01:07,2,In
10:01:45,1,Out
10:01:45,2,In
10:02:58,1,Out
10:03:50,1,Out
10:03:50,2,In
10:04:39,2,In
10:04:58,2,In
10:06:04,1,In
10:06:33,1,Out
10:07:00,2,Out
10:07:57,2,In
10:08:50,1,In
10:10:31,1,In
10:11:52,1,Out
10:12:22,1,In
10:12:22,2,Out
10:12:55,1,In
10:13:44,1,In
10:14:04,1,Out
10:14:32,1,Out
10:14:47,1,In
10:16:00,1,In
10:17:36,1,Out
10:17:36,2,In
10:17:50,1,Out
10:17:57,1,In
10:18:31,1,Out
10:18:42,1,In
10:18:42,2,In
10:19:32,1,In
10:20:08,1,In
10:20:42,2,Out
10:20:59,2,Out
10:21:49,1,Out
10:22:44,2,Out
10:23:33,2,Out
10:25:12,1,In
10:25:12,2,Out
10:25:30,1,In
10:25:39,2,In
10:25:51,1,In
10:26:32,2,In
10:26:40,1,In
10:26:51,1,In
10:26:51,2,In
10:27:45,1,In
10:28:12,1,In
10:28:58,1,In
10:28:58,2,Out
10:29:41,1,Out
10:29:58,1,In
10:31:22,1,Out
10:31:31,1,In
10:32:19,1,In
10:32:19,2,In
10:32:41,1,In
10:32:49,1,In
10:33:48,1,Out
10:34:21,1,Out
10:34:21,2,Out
10:34:34,1,In
10:35:33,2,Out
10:36:10,1,In
10:36:10,2,In
10:36:23,1,Out
10:37:03,1,In
10:37:03,2,In
10:37:56,1,In
10:38:43,1,In
10:39:16,1,In
10:39:16,2,Out
10:39:29,1,In
10:39:57,1,Out
10:40:48,1,Out
10:40:48,2,Out
10:41:10,1,In
10:41:10,2,In
10:41:42,1,Out
10:41:42,2,In
10:42:36,1,In
10:42:36,2,In
10:43:00,1,Out
10:43:22,1,In
10:43:48,1,In
10:44:21,1,In
10:44:56,1,In
10:45:10,1,Out
10:45:42,2,Out
10:46:13,1,In
10:46:22,1,In
10:46:22,2,Out
10:46:49,1,Out
10:46:49,2,Out
10:46:56,2,Out
10:47:04,1,Out
10:47:04,2,Out
10:47:56,1,Out
10:47:56,2,In
10:48:55,1,Out
10:48:55,2,Out
10:49:12,1,In
10:50:04,1,In
10:50:21,1,Out
10:50:49,1,In
10:50:54,1,In
10:51:11,1,In
10:51:11,2,In
10:52:07,1,In
10:52:07,2,In
10:52:50,1,In
10:53:12,1,In
10:54:11,1,In
10:54:30,1,In
10:55:06,1,In
10:55:06,2,In
10:55:28,1,Out
10:55:44,1,Out
10:55:55,1,Out
10:56:47,1,Out
10:56:59,1,Out
10:56:59,2,Out
10:57:30,1,In
10:57:30,2,In
10:58:11,2,In
10:59:11,1,Out
10:59:11,2,In
10:59:56,1,Out
10:59:56,2,Out
11:01:02,1,In
11:01:13,1,In
11:01:13,2,In
11:02:07,1,In
11:02:23,1,Out
11:02:54,1,Out
11:03:50,1,In
11:03:50,2,Out
11:04:47,1,Out
11:04:47,2,In
11:06:10,1,In
11:06:18,1,Out
11:06:18,2,Out
11:06:26,1,Out
11:06:26,2,Out
11:06:54,1,Out
11:07:09,1,Out
11:07:09,2,Out
11:08:09,1,Out
11:08:09,2,In
11:09:07,1,Out
11:09:40,1,In
11:10:39,2,Out
11:11:20,1,In
11:11:20,2,In
11:12:07,1,Out
11:12:07,2,In
11:12:12,1,In
11:12:12,2,Out
11:12:33,1,Out
11:13:13,1,Out
11:13:13,2,In
11:13:42,1,Out
11:13:42,2,In
11:13:56,1,In
11:13:56,2,In
11:14:17,1,Out
11:14:31,1,Out
11:14:31,2,Out
11:14:54,1,Out
11:14:54,2,Out
11:15:44,1,In
11:15:44,2,Out
11:16:14,1,In
11:16:14,2,Out
11:16:44,1,In
11:16:44,2,Out
11:17:20,1,In
11:17:20,2,In
11:18:19,1,In
11:18:19,2,Out
11:18:38,1,Out
11:18:38,2,In
11:18:48,2,Out
11:19:12,1,In
11:19:12,2,Out
11:19:31,1,In
11:20:27,1,Out
11:20:52,1,In
11:21:35,1,Out
11:21:35,2,In
11:22:09,1,In
11:22:09,2,In
11:22:52,1,Out
11:22:52,2,In
11:24:03,1,Out
11:24:41,2,In
11:25:10,2,Out
11:25:53,1,In
11:26:47,1,Out
11:26:47,2,In
11:27:05,1,In
11:27:05,2,Out
11:27:46,1,Out
11:27:46,2,Out
11:28:31,1,In
11:28:31,2,In
11:28:58,1,In
11:28:58,2,Out
11:29:08,1,Out
11:29:08,2,In
11:29:35,1,Out
11:29:35,2,In
11:29:48,2,Out
11:29:59,1,Out
11:29:59,2,Out
11:30:54,1,Out
11:30:54,2,In
11:31:32,1,Out
11:31:32,2,Out
11:31:44,1,Out
11:31:44,2,In
11:32:20,1,In
11:32:20,2,Out
11:33:00,1,In
11:33:00,2,In
11:33:39,1,In
11:33:39,2,Out
11:34:10,2,Out
11:34:35,1,Out
11:34:35,2,Out
11:34:46,1,In
11:34:46,2,In
11:35:44,2,Out
11:35:59,2,Out
11:36:16,1,Out
11:36:16,2,In
11:36:46,1,Out
11:36:46,2,In
11:37:12,1,In
11:37:12,2,In
11:38:21,1,Out
11:38:21,2,Out
11:39:00,2,In
11:39:34,1,Out
11:39:34,2,In
11:39:53,2,Out
11:40:37,2,In
11:40:58,1,In
11:40:58,2,Out
11:41:14,1,In
11:41:14,2,Out
11:41:25,1,Out
11:41:25,2,In
11:42:02,2,Out
11:42:41,1,Out
11:42:41,2,Out
11:42:47,1,In
11:42:47,2,Out
11:43:44,1,Out
11:43:44,2,Out
11:44:14,1,Out
11:44:14,2,Out
11:44:32,2,Out
11:44:50,1,In
11:44:50,2,Out
11:45:31,1,In
11:45:31,2,In
11:46:09,2,Out
11:46:18,2,Out
11:46:31,1,In
11:46:31,2,In
11:46:41,2,In
11:47:28,2,In
11:47:41,2,In
11:48:21,1,In
11:48:21,2,In
11:48:36,1,In
11:48:36,2,In
11:49:00,2,In
11:49:30,1,Out
11:49:30,2,In
11:49:55,2,In
11:50:31,2,In
11:50:42,2,In
11:51:33,1,In
11:51:33,2,Out
11:52:05,2,In
11:52:20,1,In
11:52:20,2,Out
11:53:07,1,In
11:53:07,2,Out
11:53:12,1,In
11:53:12,2,In
11:53:36,1,In
11:54:36,1,Out
11:54:36,2,Out
11:54:56,2,Out
11:55:39,2,Out
11:55:49,1,In
11:55:49,2,Out
11:56:25,2,Out
11:57:23,2,Out
11:57:31,1,In
11:57:31,2,In
11:57:40,1,Out
11:57:40,2,Out
11:58:24,2,In
11:59:08,2,Out
11:59:40,1,Out
11:59:40,2,In
12:00:07,2,Out
12:00:12,1,In
12:00:12,2,In
12:00:30,2,Out
12:00:41,1,Out
12:00:41,2,In
12:01:13,1,In
12:01:13,2,Out
12:01:56,1,In
12:01:56,2,Out
12:02:22,1,In
12:02:22,2,In
12:02:34,2,Out
12:03:04,2,In
12:03:33,2,Out
12:04:30,2,Out
12:04:38,1,In
12:04:38,2,In
12:04:52,1,In
12:04:52,2,In
12:05:31,2,Out
12:05:55,1,Out
12:05:55,2,Out
12:06:47,1,In
12:06:47,2,In
12:06:55,1,In
12:06:55,2,In
12:07:14,1,In
12:07:14,2,Out
12:08:12,2,In
12:08:28,1,Out
12:08:28,2,Out
12:08:42,1,In
12:08:42,2,Out
12:09:25,1,In
12:09:25,2,Out
12:10:25,2,Out
12:10:56,2,In
12:11:07,2,In
12:11:12,2,Out
12:11:24,1,Out
12:11:24,2,In
12:12:16,1,Out
12:12:16,2,Out
12:13:15,2,Out
12:13:55,1,In
12:13:55,2,Out
12:14:25,2,Out
12:14:40,2,Out
12:15:27,1,Out
12:15:27,2,Out
12:16:05,1,Out
12:16:05,2,In
12:16:16,1,In
