time,bee type,in or out
06:00:00,1,In
06:01:17,1,Out
06:01:58,1,Out
06:03:07,1,In
06:03:32,1,In
06:04:08,1,Out
06:06:07,1,Out
06:06:18,1,Out
06:08:53,1,Out
06:09:46,1,In
06:10:16,1,In
06:10:36,1,In
06:11:48,1,Out
06:12:36,1,In
06:13:02,1,Out
06:14:34,1,In
06:15:47,1,In
06:16:04,1,Out
06:17:01,1,Out
06:17:53,1,In
06:18:14,1,Out
06:18:46,1,In
06:19:09,1,In
06:20:09,1,In
06:20:09,2,In
06:20:37,1,Out
06:21:05,1,In
06:21:05,2,In
06:22:00,1,In
06:22:10,1,Out
06:23:08,1,In
06:24:16,1,In
06:25:06,1,In
06:26:06,1,In
06:26:13,1,In
06:26:13,2,In
06:26:55,1,In
06:27:23,1,Out
06:27:42,1,Out
06:28:13,1,In
06:28:36,1,In
06:31:21,1,In
06:32:53,1,In
06:33:42,1,Out
06:34:17,1,Out
06:34:43,1,Out
06:36:14,1,In
06:36:34,1,Out
06:37:20,1,In
06:37:59,1,Out
06:38:55,1,Out
06:39:36,1,In
06:40:04,1,Out
06:40:49,1,Out
06:41:25,1,In
06:41:48,1,In
06:42:00,1,In
06:42:33,1,In
06:43:54,1,Out
06:44:22,1,Out
06:44:39,1,In
06:44:39,2,In
06:45:14,1,Out
06:45:54,1,Out
06:45:54,2,Out
06:46:23,1,In
06:46:32,1,Out
06:47:13,1,Out
06:47:48,1,Out
06:48:31,1,Out
06:49:26,1,Out
06:50:54,1,Out
06:50:54,2,Out
06:51:02,1,Out
06:51:33,1,Out
06:51:47,1,In
06:52:15,1,In
06:52:40,1,Out
06:53:33,1,In
06:53:41,1,Out
06:53:41,2,In
06:53:55,1,Out
06:54:30,1,In
06:55:15,1,In
06:56:09,1,Out
06:56:43,1,Out
06:57:30,1,In
06:58:22,1,In
06:58:51,1,Out
06:59:28,1,Out
07:00:40,1,Out
07:00:45,1,In
07:01:51,1,In
07:02:14,1,Out
07:02:29,1,In
07:02:29,2,In
07:03:10,1,Out
07:03:50,1,Out
07:03:58,1,Out
07:05:02,1,In
07:05:33,1,Out
07:06:30,1,In
07:06:52,1,Out
07:07:16,1,In
07:07:38,1,Out
07:07:55,1,In
07:07:55,2,Out
07:08:51,1,In
07:08:51,2,In
07:09:18,1,Out
07:09:57,1,In
07:10:49,1,In
07:10:59,1,In
07:11:31,1,In
07:12:16,1,In
07:12:36,1,Out
07:12:36,2,Out
07:13:58,1,In
07:14:13,1,Out
07:15:05,1,In
07:15:24,1,In
07:15:42,1,In
07:15:42,2,In
07:16:29,1,In
07:16:46,1,Out
07:17:08,1,Out
07:17:25,1,In
07:17:45,1,Out
07:17:51,1,Out
07:17:51,2,In
07:18:41,1,Out
07:19:06,1,Out
07:20:00,1,Out
07:20:08,1,Out
07:20:27,1,Out
07:21:18,1,In
07:21:18,2,Out
07:22:35,1,Out
07:22:47,1,Out
07:23:43,1,Out
07:24:20,1,Out
07:24:43,1,In
07:25:34,1,Out
07:25:34,2,Out
07:25:47,1,In
07:27:33,1,In
07:27:53,1,In
07:28:07,1,In
07:29:42,1,Out
07:29:47,1,In
07:29:57,1,In
07:30:46,1,Out
07:31:06,1,In
07:31:47,1,In
07:31:47,2,Out
07:32:21,1,In
07:33:16,1,In
07:33:58,1,Out
07:34:52,1,Out
07:34:52,2,Out
07:35:33,1,In
07:36:05,1,Out
07:36:41,1,In
07:37:21,1,Out
07:37:34,1,Out
07:38:13,1,Out
07:39:06,1,In
07:39:57,1,Out
07:40:21,1,In
07:40:49,1,In
07:41:54,1,Out
07:42:41,1,In
07:43:34,1,Out
07:43:47,1,In
07:44:44,1,In
07:44:52,1,Out
07:44:52,2,Out
07:45:50,1,Out
07:46:19,1,In
07:48:38,1,Out
07:49:30,1,In
07:50:25,1,Out
07:51:26,1,Out
07:51:38,1,In
07:52:28,1,Out
07:52:44,1,In
07:52:57,1,In
07:53:40,1,Out
07:53:40,2,Out
07:55:25,1,Out
07:56:59,1,In
07:57:33,1,Out
07:58:21,1,Out
07:59:28,1,Out
07:59:53,1,In
08:00:48,1,Out
08:02:08,1,Out
08:02:08,2,Out
08:02:16,1,Out
08:03:01,1,In
08:03:42,1,In
08:05:57,1,In
08:07:13,1,Out
08:08:06,2,Out
08:08:32,1,In
08:09:05,1,Out
08:09:19,1,Out
08:12:58,2,Out
08:13:33,2,Out
08:14:25,1,Out
08:14:57,1,Out
08:15:21,1,In
08:16:15,1,In
08:17:18,1,In
08:17:40,1,Out
08:17:53,2,In
08:18:14,1,In
08:18:26,1,Out
08:19:44,1,In
08:20:42,1,Out
08:21:10,1,In
08:21:10,2,Out
08:21:37,1,Out
08:22:06,1,Out
08:22:06,2,In
08:23:54,1,Out
08:25:30,1,In
08:27:02,1,In
08:30:24,1,Out
08:30:24,2,Out
08:30:58,1,Out
08:31:41,2,Out
08:31:56,1,In
08:37:21,2,Out
08:38:31,2,Out
08:41:31,1,Out
08:45:30,2,In
08:46:26,1,Out
08:47:13,2,Out
08:48:27,1,In
08:48:27,2,In
08:48:52,1,In
08:49:27,2,In
08:51:26,1,In
08:52:03,2,Out
08:55:15,1,In
08:55:49,1,Out
08:58:41,1,Out
08:58:41,2,In
09:01:31,1,In
09:02:39,1,Out
09:03:18,1,In
09:03:18,2,Out
09:03:28,1,In
09:04:55,2,Out
09:08:59,1,In
09:09:34,1,In
09:09:53,1,In
09:10:44,1,Out
09:11:08,1,In
09:11:57,1,Out
09:13:51,2,In
09:15:08,1,Out
09:15:47,2,Out
09:17:29,2,Out
09:19:09,1,In
09:19:51,1,In
09:20:07,1,Out
09:20:46,1,Out
09:21:30,1,Out
09:22:22,1,Out
09:22:22,2,In
09:24:13,2,Out
09:26:54,1,In
09:26:59,1,Out
09:27:58,1,Out
09:28:49,1,In
09:28:49,2,Out
09:30:45,1,Out
09:31:43,1,In
09:32:54,1,In
09:33:15,1,In
09:33:45,1,In
09:34:00,1,Out
09:34:58,1,In
09:35:24,1,Out
09:37:40,1,In
09:38:39,1,In
09:39:31,1,Out
09:39:36,1,In
09:40:07,1,Out
09:40:51,1,In
09:42:01,1,In
09:43:07,1,Out
09:43:26,2,In
09:44:18,1,In
09:44:18,2,In
09:44:33,1,In
09:45:56,1,Out
09:47:10,1,Out
09:47:10,2,Out
