time,bee type,in or out
06:03:13,1,In
06:03:57,1,Out
06:06:10,1,In
06:07:18,1,In
06:07:23,1,In
06:08:01,1,In
06:08:29,1,Out
06:08:53,1,Out
06:10:29,1,Out
06:10:35,1,In
06:11:17,1,Out
06:12:11,1,Out
06:12:35,1,Out
06:13:54,2,Out
06:14:01,2,In
06:14:51,1,Out
06:15:35,2,In
06:16:09,1,In
06:16:09,2,In
06:17:48,1,In
06:18:40,1,In
06:18:55,1,In
06:19:20,1,Out
06:19:20,2,Out
06:19:36,1,In
06:19:59,1,Out
06:20:49,1,Out
06:21:40,1,In
06:22:10,1,In
06:22:10,2,In
06:22:22,1,Out
06:22:37,2,In
06:24:51,1,In
06:25:30,1,In
06:25:42,1,Out
06:26:55,1,In
06:27:09,1,Out
06:27:15,1,In
06:27:56,1,Out
06:28:36,1,In
06:30:00,1,Out
06:30:41,1,Out
06:31:27,1,In
06:31:59,1,Out
06:32:50,1,In
06:34:25,1,Out
06:34:25,2,Out
06:35:04,1,In
06:35:13,1,In
06:35:54,1,In
06:36:40,1,In
06:36:50,1,Out
06:36:56,1,In
06:37:54,1,Out
06:38:19,1,Out
06:38:51,1,In
06:39:08,1,In
06:39:14,1,In
06:39:49,1,In
06:39:49,2,Out
06:40:36,1,Out
06:41:05,1,In
06:41:05,2,Out
06:41:46,1,Out
06:42:12,1,Out
06:42:39,1,In
06:42:48,1,In
06:43:07,1,Out
06:43:23,1,In
06:44:06,1,Out
06:44:36,1,Out
06:45:00,1,In
06:46:07,1,Out
06:46:46,1,In
06:47:45,1,In
06:47:52,1,Out
06:48:31,1,In
06:48:55,1,Out
06:49:08,1,In
06:50:55,1,In
06:51:16,1,Out
06:51:32,1,In
06:51:41,1,In
06:52:15,1,In
06:52:43,1,In
06:53:08,1,In
06:53:08,2,Out
06:54:02,1,In
06:54:59,1,Out
06:55:17,1,Out
06:55:17,2,In
06:55:36,1,In
06:56:24,1,In
06:56:49,1,In
06:57:44,1,Out
06:58:38,1,Out
06:59:03,1,Out
06:59:03,2,In
06:59:25,1,In
06:59:39,1,In
06:59:50,1,Out
07:00:05,1,In
07:00:05,2,Out
07:00:59,1,In
07:00:59,2,Out
07:01:45,1,Out
07:03:14,1,In
07:03:29,1,Out
07:04:28,1,In
07:04:28,2,Out
07:05:14,1,In
07:06:14,1,Out
07:06:57,1,Out
07:07:33,1,In
07:08:10,1,In
07:08:45,1,In
07:08:52,1,Out
07:09:39,1,In
07:09:52,1,In
07:10:25,1,Out
07:11:07,1,In
07:11:55,1,Out
07:12:35,1,Out
07:12:57,1,Out
07:13:52,1,In
07:14:20,1,Out
07:14:39,1,In
07:14:56,1,Out
07:15:56,1,In
07:16:23,1,Out
07:16:34,1,In
07:17:50,1,Out
07:18:59,1,Out
07:19:42,1,Out
07:20:48,1,In
07:21:37,1,Out
07:22:53,1,Out
07:23:29,1,In
07:24:22,1,In
07:25:04,1,In
07:25:33,1,In
07:25:48,1,In
07:26:10,1,Out
07:27:00,1,Out
07:27:23,1,Out
07:29:08,1,In
07:29:15,1,In
07:29:33,1,In
07:29:53,1,Out
07:30:39,1,In
07:31:37,1,Out
07:32:07,1,In
07:33:21,1,In
07:33:36,1,In
07:34:14,1,In
07:34:25,1,Out
07:36:14,1,In
07:36:33,1,In
07:37:17,1,In
07:37:32,1,In
07:37:53,1,In
07:38:50,1,Out
07:38:58,1,In
07:39:38,1,In
07:40:14,1,Out
07:41:05,1,In
07:41:47,1,Out
07:42:47,1,In
07:42:59,1,Out
07:43:35,1,Out
07:43:55,1,In
07:44:32,1,Out
07:45:30,1,Out
07:45:35,1,Out
07:45:49,1,In
07:46:15,1,In
07:46:58,1,In
07:47:06,1,In
07:47:38,1,In
07:48:01,1,In
07:48:40,1,Out
07:49:21,1,In
07:49:59,1,In
07:50:54,1,In
07:51:58,1,Out
07:51:58,2,In
07:52:10,2,In
07:52:32,1,In
07:54:24,1,In
07:54:48,1,In
07:55:01,1,Out
07:55:10,1,In
07:55:55,1,Out
07:56:12,1,In
07:57:01,1,Out
07:57:24,1,In
07:58:49,1,In
08:00:24,1,In
08:00:24,2,Out
08:01:14,1,Out
08:01:22,1,Out
08:01:28,1,Out
08:02:42,2,Out
08:02:58,1,Out
08:04:15,1,Out
08:04:15,2,In
08:04:42,1,Out
08:05:28,1,In
08:05:46,1,In
08:06:14,1,Out
08:07:00,1,Out
08:08:33,1,Out
08:09:58,1,Out
08:11:24,1,In
08:12:49,1,Out
08:13:19,1,Out
08:13:45,1,In
08:13:45,2,In
08:14:29,1,In
08:14:29,2,Out
08:16:54,1,In
08:17:08,1,Out
08:18:48,1,Out
08:19:48,1,In
08:20:43,1,Out
08:22:12,1,Out
08:24:10,2,In
08:24:53,1,In
08:26:57,1,Out
08:27:45,1,Out
08:29:36,1,In
08:30:35,1,Out
08:31:12,1,In
08:31:40,1,In
08:32:21,1,Out
08:34:48,2,Out
08:35:41,1,Out
08:36:10,2,In
08:37:00,1,Out
08:37:08,1,In
08:37:17,1,Out
08:38:48,2,In
08:39:58,1,In
08:41:24,1,Out
08:42:02,1,Out
08:42:32,2,Out
08:43:55,2,Out
08:46:30,1,Out
08:47:00,1,In
08:49:52,2,Out
08:50:28,1,Out
08:50:54,2,In
08:53:45,1,In
08:56:29,1,In
08:58:11,2,Out
09:00:29,2,In
09:02:26,1,Out
09:03:31,2,In
09:05:33,1,In
09:06:31,1,Out
09:07:16,1,Out
09:08:35,1,Out
09:08:45,2,Out
09:13:37,1,In
09:13:57,1,Out
09:14:51,1,In
09:17:20,1,In
09:20:54,1,Out
09:21:43,1,In
09:21:49,1,In
09:22:43,1,Out
09:24:49,2,Out
09:25:43,1,Out
09:28:04,2,In
09:28:11,2,Out
09:28:33,1,In
09:29:42,1,Out
09:30:25,1,Out
09:32:35,1,In
09:33:45,1,Out
09:33:53,1,Out
