time,bee type,in or out
06:00:00,1,In
06:00:00,2,Out
06:00:56,1,In
06:02:09,1,In
06:03:09,1,Out
06:03:09,2,Out
06:03:47,1,Out
06:05:09,1,Out
06:05:57,1,Out
06:06:18,1,In
06:06:57,1,In
06:08:25,1,Out
06:09:05,1,Out
06:09:05,2,Out
06:11:24,1,In
06:11:46,1,Out
06:12:37,1,In
06:12:53,1,Out
06:13:22,1,In
06:13:45,1,In
06:14:09,1,Out
06:14:26,1,In
06:14:39,1,In
06:15:29,1,In
06:15:29,2,Out
06:17:06,1,Out
06:17:54,1,In
06:18:02,1,In
06:18:02,2,In
06:18:42,1,Out
06:18:55,1,Out
06:20:02,1,In
06:20:39,1,Out
06:21:00,1,Out
06:21:05,1,In
06:21:49,1,Out
06:22:08,1,Out
06:22:23,1,In
06:22:36,1,In
06:22:36,2,In
06:22:43,1,Out
06:23:02,1,Out
06:23:28,1,In
06:24:20,1,In
06:26:46,1,In
06:27:33,1,In
06:27:57,1,In
06:28:27,1,In
06:29:11,1,Out
06:29:58,1,In
06:30:45,1,In
06:32:00,1,Out
06:32:41,2,In
06:33:26,1,Out
06:34:25,1,Out
06:35:13,1,In
06:35:42,1,Out
06:37:23,1,Out
06:37:28,1,In
06:38:13,1,In
06:38:38,1,In
06:39:13,1,Out
06:39:13,2,Out
06:39:50,1,Out
06:39:50,2,In
06:40:22,1,Out
06:40:41,1,Out
06:40:47,1,In
06:40:47,2,Out
06:42:11,1,Out
06:42:47,1,In
06:43:02,1,Out
06:43:07,1,In
06:43:52,1,In
06:45:40,1,Out
06:46:20,1,In
06:46:26,1,Out
06:47:01,1,In
06:47:01,2,Out
06:47:41,1,Out
06:48:20,1,In
06:48:55,1,In
06:49:54,1,Out
06:50:48,1,In
06:51:10,1,Out
06:51:47,1,Out
06:51:53,1,Out
06:52:03,1,Out
06:52:47,1,Out
06:53:35,1,Out
06:54:23,1,In
06:54:44,1,Out
06:55:26,1,In
06:55:26,2,Out
06:56:22,1,In
06:56:32,1,In
06:56:46,1,In
06:57:27,1,Out
06:57:43,1,Out
06:58:12,1,In
06:59:08,1,In
07:00:32,1,Out
07:00:58,1,Out
07:01:31,1,In
07:02:26,1,In
07:03:25,1,In
07:03:25,2,Out
07:04:01,1,Out
07:05:13,1,In
07:06:28,1,Out
07:06:57,1,Out
07:07:09,1,In
07:07:58,1,In
07:08:21,1,In
07:09:16,1,In
07:09:25,1,In
07:09:25,2,Out
07:09:54,1,Out
07:10:38,2,Out
07:10:54,1,Out
07:11:26,1,In
07:11:41,1,In
07:12:26,1,In
07:12:32,1,In
07:13:06,1,Out
07:13:35,1,Out
07:14:43,1,Out
