time,bee type,in or out
06:00:00,1,In
06:00:11,1,Out
06:00:11,2,Out
06:01:05,1,In
06:02:04,1,In
06:02:48,1,In
06:04:35,1,Out
06:05:27,1,In
06:06:04,2,Out
06:07:19,1,In
06:08:03,1,Out
06:13:08,1,In
06:13:35,1,Out
06:13:59,1,Out
06:13:59,2,In
06:15:10,1,Out
06:15:25,1,In
06:16:03,1,Out
06:16:47,1,Out
06:17:43,1,Out
06:18:08,1,In
06:18:56,1,In
06:20:11,1,Out
06:20:59,1,Out
06:22:42,1,Out
06:23:20,1,In
06:23:38,1,In
06:23:38,2,In
06:23:50,1,Out
06:24:24,1,Out
06:25:12,1,In
06:25:31,1,In
06:25:38,1,Out
06:26:02,1,In
06:26:02,2,In
06:26:38,1,Out
06:27:22,1,Out
06:27:22,2,In
06:27:51,1,Out
06:28:37,1,In
06:29:15,1,In
06:29:37,1,In
06:30:54,1,Out
06:31:26,1,In
06:31:52,1,In
06:32:14,1,Out
06:33:09,1,Out
06:34:13,1,Out
06:35:03,1,Out
06:35:55,1,Out
06:36:30,1,In
06:36:30,2,Out
06:37:00,1,In
06:37:53,1,Out
06:37:53,2,Out
06:38:34,1,In
06:39:05,1,In
06:39:46,1,Out
06:40:09,1,Out
06:40:17,1,In
06:41:07,1,Out
06:41:07,2,In
06:41:55,1,In
06:42:35,1,In
06:42:35,2,Out
06:42:44,1,Out
06:42:52,1,In
06:43:45,1,In
06:44:37,1,In
06:44:50,1,In
06:45:21,1,Out
06:46:17,1,In
06:47:03,1,Out
06:48:02,1,In
06:48:38,1,Out
06:49:04,1,Out
06:49:55,1,In
06:50:48,1,Out
06:51:24,1,Out
06:52:26,1,Out
06:53:15,1,Out
06:53:21,1,Out
06:53:21,2,Out
06:54:19,1,In
06:54:53,1,Out
06:54:53,2,In
06:55:24,1,In
06:55:34,1,In
06:55:48,1,In
06:56:38,1,Out
06:57:28,1,Out
06:57:59,1,Out
06:58:40,1,In
06:58:40,2,Out
06:59:28,1,Out
06:59:52,1,Out
07:00:31,1,In
07:00:46,1,Out
07:01:45,1,In
07:02:23,1,Out
07:02:23,2,Out
07:02:30,1,In
07:02:43,1,In
07:03:36,1,Out
07:03:45,1,Out
07:03:45,2,Out
07:03:58,1,Out
07:04:29,1,Out
07:05:21,1,Out
07:05:44,1,In
07:06:42,1,In
07:07:03,1,Out
07:07:49,1,Out
07:08:42,1,In
07:09:13,1,In
07:10:09,1,Out
07:10:54,1,Out
07:11:16,1,Out
07:13:02,1,In
07:13:33,1,Out
07:15:01,1,Out
07:15:26,1,In
07:16:18,1,Out
07:17:18,1,Out
07:17:33,1,Out
07:17:52,1,In
07:18:19,1,In
07:18:19,2,In
07:18:30,1,Out
07:18:30,2,In
07:19:10,1,In
07:19:47,1,In
07:20:07,1,Out
07:21:00,1,In
07:21:31,1,Out
07:23:05,1,In
07:23:49,1,Out
07:24:14,2,Out
07:25:12,1,Out
07:26:02,1,In
07:26:30,1,In
07:27:50,1,Out
07:28:41,1,Out
07:28:47,1,Out
07:29:28,1,In
07:29:54,1,In
07:29:54,2,Out
07:30:31,1,In
07:30:31,2,In
07:31:00,1,Out
07:31:32,1,In
07:31:47,1,In
07:32:42,1,Out
07:34:15,2,In
07:34:57,2,Out
07:35:51,1,Out
07:36:22,1,Out
07:37:35,1,Out
07:38:11,1,Out
07:39:38,1,Out
07:39:38,2,In
07:40:03,1,In
07:40:36,1,In
07:40:36,2,In
07:41:05,2,In
07:41:49,1,Out
07:42:18,1,In
07:42:41,1,Out
07:43:02,1,In
07:43:50,1,In
07:44:34,1,Out
07:45:34,1,In
07:46:03,1,Out
07:46:03,2,In
07:46:47,1,In
07:47:10,2,Out
07:47:23,1,In
07:48:07,1,Out
07:48:40,1,In
07:50:28,1,In
07:50:34,1,In
07:51:11,1,Out
07:52:17,1,In
07:53:06,1,Out
07:53:06,2,In
07:53:33,1,Out
07:54:31,1,Out
07:55:29,1,In
07:55:42,1,Out
07:57:55,2,In
07:58:37,1,In
07:59:36,1,Out
07:59:36,2,In
07:59:43,1,Out
08:00:17,1,Out
08:01:07,1,Out
08:01:44,1,Out
08:01:44,2,Out
08:02:11,2,Out
08:02:24,1,In
08:02:34,1,Out
08:03:11,1,In
08:05:01,1,Out
08:05:56,2,In
08:06:14,1,Out
08:06:32,1,Out
08:07:57,1,Out
08:08:57,1,Out
08:09:32,1,Out
