time,bee type,in or out
06:00:00,1,Out
06:01:03,1,In
06:01:52,1,Out
06:02:42,1,In
06:03:20,2,Out
06:03:52,1,Out
06:04:50,1,Out
06:06:35,1,Out
06:06:44,1,In
06:07:42,1,In
06:09:04,1,Out
06:10:13,2,Out
06:11:41,1,In
06:12:36,1,In
06:13:07,1,Out
06:13:14,1,Out
06:13:55,1,In
06:14:40,1,Out
06:15:09,1,In
06:15:17,1,Out
06:15:43,1,In
06:15:43,2,In
06:16:47,1,In
06:17:10,1,In
06:17:52,1,Out
06:18:47,1,In
06:19:35,1,In
06:19:35,2,In
06:20:25,1,Out
06:20:37,1,In
06:21:16,1,In
06:21:54,1,In
06:22:05,1,In
06:23:14,1,In
06:23:14,2,Out
06:23:53,1,In
06:24:44,1,Out
06:25:07,1,Out
06:25:48,1,In
06:26:40,1,In
06:26:57,1,In
06:27:51,1,Out
06:28:30,1,In
06:29:28,1,Out
06:29:44,1,Out
06:30:26,1,In
06:32:37,1,In
06:33:10,1,Out
06:33:32,1,Out
06:34:10,1,In
06:34:25,1,In
06:35:16,1,Out
06:35:22,1,In
06:36:07,1,In
06:36:31,1,Out
06:37:57,1,Out
06:38:29,1,Out
06:38:58,1,In
06:39:47,1,Out
06:39:47,2,Out
06:40:20,1,In
06:40:20,2,In
06:40:51,1,In
06:42:11,1,In
06:42:30,1,Out
06:42:53,1,In
06:43:29,1,Out
06:44:00,1,Out
06:44:57,1,Out
06:44:57,2,In
06:45:57,1,In
06:46:57,1,In
06:48:04,2,Out
06:49:11,1,Out
06:49:51,1,In
06:51:17,1,In
06:51:17,2,Out
06:52:16,1,In
06:53:28,1,In
06:53:33,1,Out
06:57:18,1,Out
06:57:56,1,In
06:58:31,1,In
06:59:16,1,Out
06:59:34,1,Out
06:59:45,1,In
07:00:07,1,Out
07:00:53,1,In
07:01:35,1,In
07:02:31,1,Out
07:02:58,1,In
07:03:32,1,Out
07:04:17,1,Out
07:04:25,1,In
07:04:37,1,In
07:04:50,1,In
07:05:42,1,Out
07:06:31,1,Out
07:06:39,1,In
07:07:15,1,Out
07:07:34,1,In
07:08:03,1,Out
07:08:52,1,In
07:09:26,1,In
07:10:21,1,Out
07:10:47,1,In
07:10:53,1,Out
07:11:17,1,In
07:11:43,1,In
07:11:43,2,Out
07:12:33,1,Out
07:12:39,1,In
07:13:49,1,In
07:14:08,1,Out
07:14:52,1,Out
07:15:34,1,In
07:16:13,1,Out
07:16:51,1,Out
07:17:46,1,Out
07:18:27,1,In
07:19:31,1,In
07:19:31,2,Out
07:20:09,1,In
07:20:20,1,Out
07:20:59,1,Out
07:21:29,1,In
07:22:24,1,In
07:22:32,1,Out
07:23:01,1,In
07:23:01,2,In
07:23:54,1,Out
07:24:24,1,In
07:25:12,1,Out
07:26:55,1,Out
07:26:55,2,Out
07:27:50,1,In
07:27:50,2,In
07:28:44,1,Out
07:29:21,1,In
07:30:20,1,Out
07:31:16,1,In
07:32:07,1,In
07:32:50,1,In
07:33:44,1,Out
07:35:51,1,In
07:37:09,1,Out
07:37:58,1,In
07:38:55,1,In
07:39:12,1,Out
07:39:37,1,Out
07:40:07,2,Out
07:40:39,1,Out
07:40:52,1,In
07:43:30,1,Out
07:43:48,1,In
07:43:48,2,In
07:44:05,1,In
07:44:23,1,Out
07:44:23,2,In
07:45:02,2,In
07:45:33,1,Out
07:45:40,1,Out
07:46:57,1,Out
07:48:45,1,Out
07:49:55,1,Out
07:50:19,1,Out
07:51:09,1,Out
07:54:29,1,Out
07:55:16,1,Out
07:55:52,1,In
07:56:28,1,Out
07:58:06,1,In
08:00:28,1,In
08:00:28,2,In
08:02:04,1,In
08:02:10,1,In
08:02:25,1,In
08:02:39,1,Out
08:03:21,2,In
08:04:13,1,In
08:04:53,1,In
08:06:13,1,In
08:07:03,1,Out
08:07:53,1,Out
08:08:37,1,In
08:09:13,1,Out
08:09:49,1,Out
08:10:44,1,Out
08:11:27,1,In
08:11:44,1,In
08:11:44,2,Out
08:12:11,1,In
08:12:49,1,In
08:15:00,1,In
08:16:48,1,In
08:17:40,1,In
08:18:01,1,In
08:18:30,1,In
08:18:48,1,Out
08:22:30,1,In
08:24:03,1,In
08:26:03,2,In
08:26:34,1,In
08:27:21,1,Out
08:27:33,2,In
08:28:53,1,In
08:29:43,1,Out
08:30:07,1,In
08:32:41,1,Out
08:34:02,1,Out
08:34:45,2,Out
08:35:33,2,In
08:38:21,2,In
08:39:14,1,Out
08:40:04,1,Out
08:42:13,1,In
08:42:21,1,Out
08:43:44,1,In
08:44:27,1,In
08:44:39,1,Out
08:50:29,1,In
08:51:28,1,Out
08:51:40,1,Out
08:52:03,1,Out
08:53:32,1,Out
08:54:19,2,Out
08:54:51,1,Out
08:54:58,2,Out
08:56:20,1,Out
08:57:39,1,In
08:58:10,2,In
08:59:45,1,Out
09:00:35,1,Out
09:03:04,1,In
09:03:13,1,In
09:04:12,1,Out
09:05:12,1,Out
09:06:26,1,In
09:07:13,2,Out
09:09:36,1,Out
09:10:12,1,Out
09:11:12,2,In
09:12:49,2,In
09:13:26,1,Out
09:13:26,2,In
09:13:50,2,In
09:15:38,1,Out
09:17:35,1,In
09:18:57,1,Out
09:19:02,1,In
09:19:49,1,Out
09:20:46,1,Out
09:21:33,1,Out
09:21:43,1,In
09:23:40,1,Out
09:24:07,1,Out
09:25:00,1,In
09:26:49,1,In
09:27:06,1,In
09:27:33,1,In
09:28:06,1,In
09:29:38,1,In
09:29:38,2,Out
09:30:20,1,In
09:31:49,2,Out
09:34:06,1,Out
09:34:46,1,Out
09:35:34,1,Out
09:35:45,1,Out
09:35:45,2,Out
09:37:18,1,In
09:37:18,2,Out
09:37:54,2,Out
09:38:03,1,Out
09:38:11,1,In
09:38:31,1,Out
09:39:09,1,In
09:40:01,1,Out
09:40:22,1,Out
09:41:08,1,In
09:41:08,2,Out
09:42:16,1,In
09:42:16,2,Out
09:43:47,1,Out
09:43:47,2,Out
09:48:37,1,Out
09:48:44,1,In
09:49:36,1,In
09:51:15,1,Out
09:52:10,1,In
09:52:41,1,In
09:53:14,1,Out
09:53:43,1,Out
09:54:19,1,Out
09:54:56,1,Out
09:55:44,1,In
09:57:03,1,Out
09:57:39,1,In
09:58:57,1,Out
09:59:43,1,In
10:00:26,1,Out
10:02:02,2,Out
10:02:41,1,In
10:02:41,2,Out
10:03:34,1,Out
10:03:34,2,In
10:03:51,2,In
10:03:59,1,In
10:03:59,2,In
10:05:29,1,Out
10:05:29,2,In
10:06:59,1,Out
10:07:14,1,Out
10:07:52,1,Out
10:07:52,2,Out
10:08:06,1,Out
10:09:04,1,Out
10:09:12,1,Out
10:10:09,1,In
10:10:09,2,Out
10:10:31,2,Out
10:10:44,1,In
10:11:01,1,Out
10:12:05,1,Out
10:13:41,1,In
10:13:41,2,Out
10:14:19,1,In
10:14:19,2,In
10:14:33,1,In
10:15:19,2,Out
10:16:19,1,Out
10:16:26,1,Out
10:17:43,1,Out
10:17:43,2,In
10:18:34,2,Out
10:19:07,1,Out
10:20:07,1,In
10:20:07,2,In
10:21:14,1,In
10:21:36,1,In
10:22:07,1,Out
10:22:07,2,Out
10:22:41,1,In
10:23:38,1,Out
10:24:38,1,In
10:25:10,1,In
10:25:38,1,Out
10:25:38,2,Out
10:26:32,1,Out
10:26:46,1,In
10:27:17,1,Out
10:27:17,2,In
10:28:09,1,Out
10:28:09,2,Out
10:28:54,1,Out
10:29:08,2,Out
10:29:36,1,Out
10:29:46,1,In
10:29:58,1,Out
10:30:53,1,Out
10:31:23,1,In
10:31:49,1,In
10:32:07,1,In
10:33:04,1,Out
10:33:44,1,In
10:34:00,1,In
10:34:00,2,In
10:34:47,1,In
10:36:00,1,In
10:36:00,2,Out
10:36:47,1,Out
10:37:39,1,Out
10:37:52,1,Out
10:38:39,2,In
10:39:17,1,In
10:39:17,2,Out
10:39:45,1,Out
10:40:42,1,Out
10:41:39,1,Out
10:41:39,2,Out
10:43:07,1,Out
10:43:37,1,Out
10:43:37,2,Out
10:44:30,1,Out
10:45:05,1,Out
10:45:47,1,In
10:46:30,1,In
10:46:30,2,In
10:47:28,1,In
10:47:36,1,In
10:47:36,2,In
10:48:08,1,In
10:48:41,1,Out
10:48:41,2,Out
10:48:48,1,Out
10:49:32,1,Out
10:50:18,2,Out
10:50:53,1,Out
10:51:33,1,Out
10:51:42,1,In
10:51:42,2,In
10:51:47,1,In
10:52:43,1,Out
10:52:43,2,Out
10:53:35,1,Out
10:54:04,1,Out
10:54:04,2,Out
10:54:53,1,In
10:54:53,2,Out
10:55:13,1,Out
10:55:13,2,In
10:55:18,2,In
10:55:43,1,In
10:56:21,1,In
10:56:21,2,Out
10:57:15,1,Out
10:57:15,2,Out
10:58:06,1,In
10:58:06,2,Out
10:59:03,1,In
10:59:03,2,Out
10:59:35,1,Out
10:59:35,2,Out
11:00:05,1,Out
11:00:24,2,Out
11:00:37,1,Out
11:00:54,1,In
11:01:29,1,Out
11:01:29,2,Out
11:02:26,1,Out
11:03:19,1,In
11:03:37,1,Out
11:03:37,2,In
11:04:27,1,Out
11:04:27,2,In
11:05:10,1,In
11:05:53,1,Out
11:05:53,2,Out
11:06:43,1,Out
11:06:43,2,Out
11:07:35,1,In
11:07:35,2,In
11:08:30,1,In
11:08:30,2,Out
11:08:55,1,In
11:09:27,1,Out
11:09:27,2,Out
11:10:10,1,In
11:10:10,2,Out
11:10:32,1,Out
11:10:32,2,In
11:11:20,1,In
11:11:20,2,Out
11:11:58,1,Out
11:11:58,2,Out
11:12:12,1,Out
11:13:35,1,Out
11:13:54,1,In
11:14:26,1,In
11:14:26,2,Out
11:14:40,1,In
11:15:05,1,In
11:15:10,1,In
11:15:10,2,In
11:15:26,1,In
11:15:26,2,Out
11:15:37,1,Out
11:15:37,2,Out
11:16:28,1,Out
11:17:18,1,In
11:17:18,2,Out
11:18:02,1,In
11:18:02,2,In
11:18:07,1,In
11:18:07,2,Out
11:18:19,1,In
11:18:19,2,In
11:18:41,1,In
11:18:41,2,Out
11:19:37,1,In
11:19:37,2,In
11:19:48,2,Out
11:20:31,2,Out
11:21:21,1,In
11:21:21,2,Out
11:21:43,1,In
11:21:43,2,Out
11:22:16,1,Out
11:22:16,2,Out
11:22:31,1,Out
11:22:40,1,In
11:22:47,1,Out
11:23:03,1,Out
11:23:48,1,In
11:23:48,2,Out
11:24:22,1,Out
11:24:22,2,Out
11:24:57,1,Out
11:24:57,2,Out
11:25:57,1,In
11:25:57,2,Out
11:26:02,1,In
11:26:02,2,Out
11:26:21,1,Out
11:26:21,2,In
11:26:30,1,In
11:26:37,1,Out
11:26:37,2,Out
11:27:31,1,In
11:27:59,1,Out
11:27:59,2,In
11:28:22,1,Out
11:29:22,1,Out
11:29:22,2,In
11:29:29,1,Out
11:29:29,2,Out
11:29:56,2,Out
11:30:39,1,In
11:30:39,2,In
11:31:35,1,In
11:32:00,1,In
11:32:00,2,In
11:32:45,1,In
11:32:45,2,In
11:33:37,1,Out
11:34:04,1,In
11:34:04,2,In
11:34:27,1,In
11:34:27,2,In
11:35:13,1,Out
11:35:13,2,Out
11:36:13,2,Out
11:36:53,1,In
11:36:53,2,In
11:37:16,1,Out
11:37:16,2,In
11:37:47,1,Out
11:37:47,2,Out
11:38:35,1,In
11:38:35,2,Out
11:39:25,1,In
11:39:25,2,In
11:40:45,1,In
11:41:10,1,In
11:41:10,2,In
11:41:41,1,Out
11:41:41,2,In
11:41:56,1,Out
11:41:56,2,Out
11:42:14,1,Out
11:42:14,2,Out
11:42:36,1,Out
11:42:54,1,In
11:42:54,2,Out
11:43:35,1,Out
11:43:35,2,In
11:44:34,2,Out
11:45:21,2,Out
11:45:56,1,In
11:45:56,2,Out
11:46:27,1,Out
11:46:27,2,Out
11:47:20,1,In
11:47:20,2,Out
11:47:27,1,In
11:47:27,2,Out
11:47:59,2,In
11:48:06,2,In
11:48:50,2,Out
