time,bee type,in or out
06:00:00,1,In
06:00:31,1,In
06:01:40,1,Out
06:02:36,1,Out
06:03:34,1,In
06:04:34,2,In
06:05:37,1,In
06:06:49,1,In
06:07:04,1,In
06:08:01,1,Out
06:08:40,1,In
06:09:15,1,Out
06:09:57,1,Out
06:10:04,1,Out
06:10:55,1,In
06:10:55,2,In
06:11:20,1,Out
06:11:58,1,In
06:12:53,1,In
06:14:27,1,Out
06:15:19,1,Out
06:15:42,1,Out
06:16:41,1,In
06:17:18,1,Out
06:18:16,1,In
06:19:07,1,In
06:19:46,1,Out
06:20:23,1,In
06:20:31,1,In
06:21:00,1,In
06:21:13,1,In
06:21:13,2,Out
06:22:05,1,In
06:22:53,1,In
06:22:59,1,In
06:24:14,1,Out
06:25:59,1,Out
06:26:11,1,Out
06:27:11,1,Out
06:27:38,1,Out
06:28:33,1,Out
06:29:05,1,In
06:29:32,1,In
06:29:59,1,Out
06:30:28,1,Out
06:31:17,1,Out
06:32:02,1,Out
06:32:25,1,In
06:33:21,1,In
06:33:33,1,Out
06:34:27,1,In
06:35:22,1,In
06:36:15,1,Out
06:37:05,1,Out
06:38:03,1,In
06:38:33,1,Out
06:38:33,2,Out
06:39:19,1,Out
06:39:55,1,In
06:40:06,1,Out
06:40:24,1,Out
06:41:31,1,In
06:42:18,1,Out
06:42:52,1,Out
06:43:31,1,Out
06:44:18,1,Out
06:45:02,1,Out
06:45:46,1,Out
06:46:29,1,In
06:47:12,1,In
06:47:21,1,Out
06:48:13,1,In
06:48:29,1,Out
06:48:29,2,Out
06:49:50,1,Out
06:49:50,2,Out
06:50:35,1,Out
06:50:52,1,In
06:51:41,1,Out
06:51:57,1,In
06:52:20,1,Out
06:53:19,1,In
06:54:12,1,Out
06:55:03,1,In
06:55:18,1,Out
06:55:40,1,Out
06:56:25,1,Out
06:56:32,1,Out
06:57:16,1,Out
06:57:27,1,In
06:57:37,1,Out
06:58:08,1,Out
06:58:24,1,In
06:58:24,2,Out
06:59:17,1,Out
06:59:23,1,Out
07:00:19,1,In
07:00:29,1,In
07:01:21,1,In
07:02:47,1,In
07:03:20,1,In
07:03:59,1,In
07:04:49,1,In
07:04:49,2,In
07:05:26,1,In
07:05:43,1,In
07:06:40,1,In
07:07:57,1,In
07:08:23,1,Out
07:08:43,1,In
07:09:18,1,Out
07:09:28,1,In
07:09:49,1,In
07:09:54,1,Out
07:10:01,1,In
07:10:35,1,In
07:10:41,1,Out
07:11:40,1,In
07:12:05,1,Out
07:12:51,1,In
07:15:26,1,In
07:16:25,1,In
07:17:21,1,In
07:17:39,1,Out
07:18:19,1,In
07:18:55,1,Out
07:19:53,1,In
07:21:20,1,Out
07:21:38,1,Out
07:21:38,2,In
07:23:04,1,In
07:23:58,1,Out
07:24:29,1,Out
07:24:29,2,Out
07:24:58,1,Out
07:25:23,1,Out
07:25:31,1,Out
07:25:40,1,Out
07:25:54,1,In
07:25:54,2,In
07:26:17,1,In
07:26:32,1,In
07:27:20,1,In
07:27:20,2,In
07:27:51,1,Out
07:28:13,1,Out
07:28:34,1,Out
07:28:34,2,Out
07:28:57,1,Out
07:29:05,1,In
07:29:40,1,In
07:30:09,1,Out
07:30:32,1,In
07:30:32,2,In
07:31:24,1,In
07:32:07,1,In
07:32:53,1,Out
07:33:17,1,Out
07:33:22,1,In
07:33:45,1,In
07:34:23,1,In
07:35:04,1,Out
07:35:13,1,In
07:35:57,1,In
07:36:28,1,In
07:37:08,1,Out
07:37:40,1,Out
07:37:40,2,In
07:38:16,1,Out
07:38:35,1,Out
07:39:05,1,Out
07:39:17,1,In
07:39:17,2,Out
07:41:01,1,In
07:41:09,2,In
07:41:15,1,In
07:41:57,1,Out
07:42:52,1,In
07:43:49,1,Out
07:44:25,1,Out
07:45:02,1,In
07:45:37,1,In
07:47:02,1,In
07:47:27,2,In
07:49:21,1,In
07:49:57,1,Out
07:50:51,1,In
07:52:28,1,Out
07:52:44,1,Out
07:53:22,1,Out
07:56:02,1,In
07:56:47,1,In
07:57:19,1,In
07:57:28,1,In
07:58:08,2,Out
07:58:54,1,In
07:59:46,1,In
08:00:40,1,In
08:01:10,1,Out
08:03:04,1,In
08:03:09,1,In
08:05:24,1,Out
08:06:11,1,Out
08:06:44,1,In
08:08:45,1,Out
08:10:39,2,Out
08:12:04,1,Out
08:12:50,1,Out
08:13:37,1,In
08:13:56,1,In
08:13:56,2,In
08:15:39,1,In
08:16:23,1,Out
08:16:56,1,Out
08:20:32,2,In
08:21:12,1,In
08:21:44,1,In
08:23:48,1,In
08:23:48,2,In
08:24:49,1,In
08:29:00,1,In
08:29:32,1,Out
08:31:27,1,In
08:32:33,2,In
08:32:51,1,In
08:35:03,1,Out
08:35:03,2,Out
08:35:17,1,Out
08:36:23,2,In
08:36:43,1,Out
08:38:47,1,In
08:39:35,2,In
08:41:29,2,In
08:42:19,1,In
08:45:12,1,Out
08:45:12,2,In
08:46:10,2,Out
08:46:20,1,Out
08:46:59,1,Out
08:48:07,1,Out
08:49:54,1,Out
08:50:11,1,In
08:52:32,2,In
08:53:24,1,In
08:53:37,1,Out
08:55:01,1,Out
08:55:56,1,In
08:56:47,1,Out
08:56:58,1,In
08:58:19,1,In
08:58:57,1,In
09:01:02,1,In
09:03:08,1,Out
