time,bee type,in or out
06:00:00,1,Out
06:01:36,1,Out
06:01:47,1,In
06:02:29,1,Out
06:03:01,1,In
06:05:11,1,In
06:06:52,1,In
06:08:08,1,In
06:09:29,1,Out
06:09:37,1,In
06:10:33,1,Out
06:10:38,1,In
06:10:38,2,Out
06:11:01,1,In
06:11:56,1,Out
06:11:56,2,Out
06:12:38,2,Out
06:14:20,1,In
06:14:29,1,In
06:15:24,1,Out
06:16:52,1,In
06:17:52,1,Out
06:19:26,2,Out
06:20:01,1,Out
06:20:22,1,Out
06:20:35,1,In
06:20:43,1,Out
06:21:40,1,Out
06:23:16,1,Out
06:24:49,1,In
06:25:42,1,In
06:26:13,1,Out
06:28:06,1,Out
06:28:41,1,In
06:29:15,1,In
06:29:45,1,In
06:30:38,1,In
06:30:59,1,In
06:31:52,1,In
06:32:32,1,In
06:33:08,1,In
06:33:27,1,In
06:34:17,1,Out
06:35:16,1,Out
06:35:59,1,Out
06:36:09,1,Out
06:37:00,1,In
06:37:53,1,Out
06:38:12,1,Out
06:38:55,1,Out
06:39:03,1,Out
06:39:36,1,In
06:40:02,1,In
06:40:53,1,In
06:41:33,1,Out
06:41:51,1,Out
06:41:58,1,In
06:42:13,1,In
06:42:13,2,Out
06:42:44,1,In
06:42:44,2,In
06:43:15,1,In
06:43:35,2,In
06:43:52,1,In
06:44:31,1,Out
06:45:26,1,Out
06:46:07,1,Out
06:46:34,2,In
06:47:28,1,Out
06:48:00,1,In
06:48:20,1,In
06:48:59,1,Out
06:49:27,1,In
06:50:13,1,In
06:51:13,1,In
06:51:42,1,Out
06:52:20,1,Out
06:52:20,2,In
06:52:32,1,In
06:53:27,1,Out
06:53:34,1,Out
06:53:53,1,Out
06:54:37,1,In
06:55:07,1,In
06:56:04,1,In
06:56:04,2,In
06:56:14,1,Out
06:56:55,1,Out
06:57:46,1,In
06:58:11,1,In
06:58:48,1,Out
06:59:24,1,Out
07:00:43,1,In
07:01:09,1,Out
07:02:23,1,Out
07:03:17,1,In
07:03:22,1,In
07:03:34,1,In
07:04:26,1,Out
07:04:58,1,Out
07:04:58,2,In
07:06:56,1,Out
07:07:41,1,In
07:08:37,1,In
07:08:37,2,Out
07:08:56,1,In
07:09:02,1,Out
07:09:38,1,Out
07:10:16,1,In
07:10:50,1,Out
07:11:23,1,Out
07:12:02,1,Out
07:12:28,1,In
07:13:10,1,In
07:13:59,1,Out
07:14:46,1,Out
07:15:36,1,In
07:15:46,1,Out
07:16:52,1,Out
07:17:21,1,In
07:17:46,1,In
07:18:03,1,Out
07:18:03,2,Out
07:19:18,1,Out
07:19:18,2,Out
07:19:37,1,In
07:20:37,1,In
07:21:16,1,In
07:21:38,1,Out
07:22:21,1,Out
07:22:28,1,In
07:22:52,1,In
07:23:18,1,Out
07:23:25,1,Out
07:23:52,1,Out
07:24:50,1,Out
07:25:30,1,In
07:25:30,2,Out
07:26:23,1,Out
07:27:15,1,Out
07:28:11,1,In
07:28:25,1,In
07:28:54,1,Out
07:29:46,1,Out
07:29:53,1,Out
07:30:26,1,Out
07:31:25,1,Out
07:32:47,1,Out
07:32:59,1,Out
07:33:10,1,In
07:33:18,1,Out
07:34:05,1,Out
07:34:25,1,Out
07:34:44,1,Out
07:35:11,1,In
07:35:25,1,In
07:36:12,1,In
07:36:18,1,Out
07:37:55,1,Out
07:38:40,1,Out
07:39:30,2,Out
07:41:40,1,Out
07:42:32,2,In
07:43:13,2,Out
07:43:40,1,In
07:44:43,1,Out
07:44:43,2,Out
07:45:18,1,In
07:46:07,1,In
07:47:04,1,In
07:47:52,1,Out
07:47:58,1,In
07:49:10,1,Out
07:49:32,1,Out
07:49:32,2,In
07:49:45,1,In
07:50:36,1,Out
07:51:09,1,Out
07:52:38,1,Out
07:55:53,1,Out
07:57:19,1,Out
07:57:29,1,In
07:59:03,1,In
07:59:34,1,In
07:59:50,1,Out
08:01:09,1,In
08:02:14,1,Out
08:02:58,1,Out
08:03:34,1,In
08:04:09,1,In
08:04:55,1,In
08:05:14,1,In
08:05:55,1,In
08:07:21,1,Out
08:08:28,1,Out
08:08:43,1,Out
08:09:43,1,Out
08:09:43,2,In
08:10:13,1,In
08:12:02,2,Out
08:12:07,2,In
08:12:42,1,In
08:12:52,1,Out
08:12:52,2,In
08:13:23,1,In
08:14:17,1,In
08:14:42,1,Out
08:15:16,1,In
08:17:43,1,Out
08:17:43,2,Out
08:18:08,1,In
08:18:28,1,In
08:18:47,1,In
08:19:18,2,Out
08:20:26,1,Out
08:22:04,1,In
08:24:00,1,In
08:24:37,2,Out
08:25:34,1,In
08:27:17,1,In
08:29:38,1,In
08:30:08,2,Out
08:31:29,2,In
08:33:17,1,Out
08:37:04,1,Out
08:38:30,1,Out
08:39:17,1,Out
08:39:17,2,Out
08:49:35,1,Out
08:50:46,1,In
08:53:28,1,In
08:54:20,1,Out
08:55:16,2,Out
08:55:53,1,In
08:56:09,1,Out
08:56:09,2,Out
08:56:48,1,In
08:57:25,2,Out
08:59:50,1,Out
09:00:08,2,In
09:01:14,1,Out
09:01:55,1,Out
09:02:52,1,Out
09:05:07,1,Out
09:05:38,1,Out
09:05:38,2,In
09:06:59,1,In
09:08:26,1,Out
09:09:24,1,Out
09:09:40,1,Out
09:10:51,1,In
09:11:29,1,Out
09:11:53,1,In
09:11:53,2,In
09:12:10,2,Out
09:13:02,1,In
09:14:17,1,Out
09:15:12,2,Out
09:16:10,2,In
09:19:35,1,In
09:21:50,1,Out
09:22:20,1,In
09:22:20,2,In
09:22:54,1,In
09:24:35,1,Out
09:25:50,1,In
09:26:12,1,Out
09:26:12,2,Out
09:26:43,2,Out
09:26:57,2,In
09:27:03,1,In
09:27:22,1,Out
09:27:38,1,Out
09:28:03,1,In
09:28:31,2,In
09:31:41,2,Out
09:32:27,1,Out
09:32:27,2,In
09:33:00,1,Out
09:33:00,2,In
09:35:31,2,Out
09:35:44,1,In
09:36:44,1,Out
09:37:29,2,Out
09:38:28,2,Out
09:41:09,2,Out
09:41:38,1,In
09:42:26,2,Out
09:44:26,1,Out
09:45:08,1,In
09:45:29,1,In
09:46:58,1,Out
09:47:42,1,In
09:48:10,1,Out
09:48:30,1,Out
09:49:18,1,In
09:50:18,1,In
09:51:45,1,In
09:53:20,1,Out
09:53:38,1,In
09:54:31,1,Out
09:55:18,1,In
09:56:15,1,In
09:56:15,2,Out
09:57:05,1,Out
09:58:18,1,In
10:00:33,1,Out
10:00:33,2,Out
10:01:27,1,Out
10:01:27,2,In
10:02:11,1,Out
10:02:11,2,Out
10:02:30,1,In
10:03:08,1,Out
10:04:40,1,Out
10:05:45,1,Out
10:05:45,2,In
10:05:59,1,In
10:06:46,1,In
10:07:18,1,Out
10:07:18,2,Out
10:07:35,1,Out
10:07:35,2,In
10:08:01,2,Out
10:08:08,1,In
10:08:08,2,Out
10:09:22,1,Out
10:10:01,1,In
10:10:01,2,Out
10:10:57,1,Out
10:11:29,1,In
10:12:06,1,In
10:13:06,1,In
10:13:06,2,Out
10:13:19,1,Out
10:14:51,1,Out
10:14:51,2,In
10:15:50,1,In
10:16:35,1,In
10:17:09,1,Out
10:17:52,1,Out
10:17:52,2,Out
10:18:57,1,Out
10:18:57,2,Out
10:19:02,1,In
10:19:13,1,Out
10:19:19,1,In
10:19:32,1,In
10:19:32,2,Out
10:20:58,1,In
10:21:40,2,In
10:21:56,1,In
10:21:56,2,In
10:22:28,1,In
10:22:28,2,In
10:22:50,1,In
10:23:48,1,Out
10:23:48,2,Out
10:24:34,1,In
10:24:39,1,Out
10:25:28,1,Out
10:25:54,1,In
10:25:54,2,In
10:26:26,1,Out
10:26:26,2,In
10:27:19,1,Out
10:27:19,2,Out
10:27:50,1,Out
10:28:34,1,In
10:28:40,1,In
10:29:03,1,Out
10:29:03,2,Out
10:29:45,1,In
10:29:45,2,In
10:30:48,1,In
10:31:33,1,In
10:32:31,1,Out
10:33:23,1,In
10:33:28,1,Out
10:33:47,1,Out
10:34:00,1,Out
10:34:20,1,In
10:34:35,1,Out
10:34:46,1,Out
10:36:08,1,In
10:36:08,2,Out
10:36:54,1,Out
10:36:54,2,Out
10:38:08,1,In
10:38:08,2,Out
10:38:29,1,Out
10:39:27,1,Out
10:39:57,1,In
10:40:49,1,Out
10:41:05,1,In
10:41:14,1,In
10:41:14,2,Out
10:41:54,1,Out
10:42:34,1,Out
10:42:34,2,Out
10:42:45,1,Out
10:43:45,1,In
10:43:45,2,Out
10:44:29,1,Out
10:44:29,2,Out
10:45:23,1,In
10:45:31,1,In
10:45:31,2,Out
10:46:00,1,Out
10:46:00,2,In
10:46:30,1,Out
10:46:30,2,In
10:48:20,1,Out
10:48:20,2,Out
10:49:20,1,Out
10:49:33,1,Out
10:50:22,1,In
10:50:22,2,Out
10:50:54,2,Out
10:51:38,1,In
10:52:08,1,In
10:52:16,1,In
10:52:16,2,In
10:53:03,1,Out
10:53:03,2,Out
10:53:45,1,Out
10:53:45,2,In
10:54:42,1,In
10:54:42,2,Out
10:55:06,1,In
10:55:06,2,Out
10:55:26,1,Out
10:55:26,2,Out
10:56:21,1,In
10:56:21,2,Out
10:57:10,1,Out
10:57:10,2,Out
10:57:45,1,In
10:58:58,2,Out
10:59:34,1,Out
10:59:40,1,In
11:00:27,1,In
11:00:32,1,In
11:00:32,2,Out
11:00:57,2,In
11:01:07,1,Out
11:01:07,2,Out
11:01:15,1,Out
11:02:10,1,Out
11:02:41,1,Out
11:02:41,2,Out
11:03:12,1,In
11:04:10,1,Out
11:04:10,2,Out
11:05:10,1,Out
11:05:33,1,Out
11:05:33,2,In
11:06:09,1,Out
11:06:09,2,In
11:06:41,1,In
11:06:41,2,In
11:07:40,1,In
11:07:40,2,Out
11:08:39,1,Out
11:08:39,2,Out
11:09:09,1,In
11:09:09,2,Out
11:09:58,1,Out
11:09:58,2,Out
11:10:30,1,Out
11:10:30,2,In
11:11:02,1,Out
11:11:02,2,Out
11:11:34,2,Out
11:11:43,1,In
11:12:23,2,In
11:13:00,1,Out
11:13:48,1,Out
11:13:48,2,Out
11:14:05,2,Out
11:14:28,1,Out
11:14:52,1,In
11:14:52,2,Out
11:15:17,1,Out
11:15:17,2,Out
11:15:40,1,Out
11:15:40,2,In
11:16:20,1,In
11:16:20,2,Out
11:17:20,1,Out
11:17:20,2,Out
11:17:27,1,Out
11:17:27,2,In
11:18:48,1,Out
11:19:44,1,In
11:19:44,2,Out
11:19:53,1,In
11:19:53,2,In
11:20:22,2,Out
11:21:02,1,In
11:21:02,2,In
11:21:32,1,Out
11:21:32,2,In
11:22:07,1,In
11:22:42,1,Out
11:22:42,2,In
11:23:39,2,In
11:24:15,1,Out
11:24:15,2,In
11:24:38,2,In
11:24:51,1,Out
11:24:51,2,In
11:25:41,1,In
11:25:41,2,Out
11:26:11,1,Out
11:26:27,2,Out
11:27:26,1,Out
11:27:26,2,In
11:27:44,1,Out
11:27:54,1,Out
11:28:45,2,In
11:29:21,1,Out
11:29:21,2,Out
11:30:02,1,Out
11:30:02,2,Out
11:30:49,1,In
11:30:49,2,Out
11:30:56,1,Out
11:30:56,2,Out
11:32:18,1,Out
11:32:18,2,In
11:32:57,1,In
11:32:57,2,Out
11:33:53,1,In
11:33:53,2,Out
11:34:21,1,In
11:34:21,2,In
11:35:08,1,Out
11:35:08,2,In
11:36:03,1,In
11:36:03,2,Out
11:36:40,1,Out
11:36:40,2,In
11:37:20,1,Out
11:37:34,1,Out
11:37:34,2,Out
11:37:58,2,In
11:38:05,1,In
11:38:05,2,Out
11:38:41,1,In
11:39:12,1,Out
11:39:12,2,In
11:39:34,1,In
11:39:34,2,In
11:39:42,1,In
11:39:42,2,In
11:39:56,1,Out
11:39:56,2,In
11:40:06,2,Out
11:40:29,1,In
11:40:29,2,Out
11:41:21,1,In
11:41:21,2,In
11:41:29,1,In
11:41:29,2,In
11:42:17,1,In
11:42:17,2,Out
11:43:09,2,Out
11:43:50,1,In
11:43:50,2,Out
11:44:13,1,Out
11:44:13,2,In
11:44:46,1,Out
11:44:46,2,In
11:45:24,1,Out
11:45:24,2,Out
11:46:00,1,Out
11:46:00,2,Out
11:46:29,1,Out
11:47:16,1,Out
11:47:16,2,Out
11:47:51,1,In
11:47:51,2,Out
11:48:07,2,In
11:48:41,1,In
11:48:41,2,In
11:49:17,1,In
11:49:17,2,Out
11:49:31,2,In
11:49:47,2,Out
11:50:11,2,Out
11:50:39,1,Out
11:50:57,1,Out
11:50:57,2,In
11:51:05,1,In
11:51:05,2,In
11:51:57,1,Out
11:51:57,2,In
11:52:40,1,In
11:52:40,2,Out
11:52:59,2,Out
11:53:25,1,Out
11:53:25,2,In
11:53:52,1,In
11:53:52,2,Out
11:54:44,1,Out
11:54:44,2,In
11:54:53,2,Out
11:55:03,2,In
11:55:24,1,In
11:55:24,2,Out
11:56:21,2,In
11:57:01,2,Out
11:57:07,1,Out
11:57:07,2,In
11:57:18,1,Out
11:57:18,2,In
11:57:52,2,In
11:58:19,1,Out
11:58:19,2,Out
11:59:09,1,In
11:59:09,2,In
11:59:28,2,Out
11:59:46,2,In
12:00:09,1,In
12:00:09,2,In
12:00:22,1,Out
12:00:22,2,Out
12:01:07,1,Out
12:01:07,2,In
12:01:55,1,In
12:01:55,2,In
12:02:02,1,Out
12:02:02,2,In
12:02:35,1,In
12:02:35,2,In
12:02:53,1,In
12:02:53,2,In
12:03:38,2,In
12:04:01,2,Out
12:04:06,2,Out
12:04:54,1,In
12:04:54,2,In
12:05:33,2,In
12:06:01,1,Out
12:06:01,2,Out
12:06:33,2,Out
12:07:32,1,In
12:07:32,2,Out
12:07:56,1,In
12:07:56,2,In
12:08:26,1,Out
12:08:26,2,Out
12:09:04,1,Out
12:09:04,2,In
12:09:26,1,Out
12:09:26,2,Out
12:09:40,1,Out
12:09:40,2,Out
12:10:11,1,In
12:10:11,2,In
12:10:33,1,Out
12:10:33,2,Out
12:10:50,1,In
12:10:50,2,In
12:11:30,2,Out
12:12:01,1,Out
12:12:01,2,In
12:12:40,1,In
12:12:40,2,Out
12:12:54,2,In
12:13:22,2,In
12:13:48,2,In
12:14:46,2,In
12:15:39,2,In
12:16:26,2,In
12:17:12,2,In
12:18:11,1,In
12:18:11,2,Out
12:18:43,2,In
12:19:35,1,In
12:19:35,2,In
12:20:15,1,Out
12:20:15,2,In
12:21:11,2,Out
12:21:43,2,In
12:21:50,2,Out
12:22:18,2,In
12:23:09,2,In
12:23:14,1,Out
12:23:14,2,Out
12:23:52,1,Out
12:23:52,2,Out
12:24:37,2,In
12:25:15,2,Out
12:25:49,2,In
12:26:11,2,Out
12:26:22,1,Out
12:26:22,2,Out
12:26:47,2,Out
12:26:59,1,Out
12:26:59,2,In
12:27:41,2,In
12:28:22,1,Out
12:28:22,2,In
12:29:04,2,Out
12:29:18,2,In
12:29:28,2,Out
12:30:26,2,In
12:30:32,2,In
12:31:01,2,Out
12:31:19,2,In
12:31:42,2,Out
12:32:33,2,Out
12:32:55,2,Out
12:33:20,2,In
12:33:49,2,In
