time,bee type,in or out
06:02:58,1,In
06:02:58,2,Out
06:03:06,1,Out
06:03:58,1,Out
06:05:42,1,Out
06:06:23,1,In
06:07:40,1,In
06:08:37,1,In
06:09:25,1,In
06:12:55,1,Out
06:13:17,1,Out
06:13:28,1,Out
06:13:28,2,Out
06:13:35,1,In
06:13:50,1,Out
06:13:55,1,Out
06:14:34,1,Out
06:15:05,1,Out
06:15:34,1,Out
06:15:50,1,In
06:16:10,1,In
06:16:55,1,Out
06:18:24,1,In
06:18:24,2,Out
06:18:36,1,Out
06:18:48,1,Out
06:19:10,1,In
06:19:44,1,In
06:20:25,1,Out
06:21:13,1,Out
06:22:03,1,Out
06:22:03,2,In
06:22:47,1,Out
06:23:13,1,Out
06:23:51,1,In
06:24:36,1,Out
06:25:18,1,In
06:25:41,1,In
06:25:51,1,In
06:26:15,1,Out
06:26:55,1,In
06:27:43,1,Out
06:27:53,1,Out
06:27:53,2,In
06:28:41,1,In
06:29:09,1,Out
06:29:17,1,Out
06:30:09,1,Out
06:30:21,1,Out
06:31:16,1,Out
06:31:42,2,In
06:32:33,1,In
06:33:41,1,Out
06:34:14,1,In
06:34:35,1,In
06:35:27,1,Out
06:36:33,1,Out
06:37:20,1,In
06:37:20,2,In
06:37:29,1,Out
06:37:29,2,In
06:37:52,1,In
06:37:52,2,In
06:38:57,1,Out
06:39:35,1,In
06:40:03,1,Out
06:40:38,1,In
06:41:18,1,Out
06:41:37,1,Out
06:43:07,1,In
06:43:21,1,In
06:43:39,1,In
06:44:34,1,In
06:45:24,1,Out
06:45:24,2,Out
06:45:56,1,Out
06:45:56,2,In
06:46:38,1,In
06:47:38,1,In
06:48:31,1,In
06:49:16,2,Out
06:49:31,1,Out
06:49:41,1,In
06:50:35,1,Out
06:50:35,2,Out
06:51:23,1,Out
06:51:53,1,In
06:52:26,1,Out
06:52:55,1,In
06:53:51,1,In
06:54:55,1,In
06:55:47,1,Out
06:57:01,1,Out
06:57:38,1,Out
06:57:50,1,Out
06:57:55,1,In
06:58:03,1,Out
06:58:03,2,Out
06:58:12,1,In
06:59:11,1,Out
06:59:11,2,In
06:59:25,1,In
07:00:10,1,Out
07:00:20,1,Out
07:00:20,2,In
07:00:59,1,In
07:01:35,1,In
07:02:06,1,Out
07:02:06,2,In
07:02:16,1,In
07:02:47,1,Out
07:02:47,2,Out
07:02:56,1,Out
07:03:11,1,Out
07:03:21,1,Out
07:03:26,1,Out
07:04:12,1,In
07:04:23,1,In
07:05:05,1,Out
07:05:33,1,In
07:06:00,1,In
07:06:56,1,Out
07:07:26,1,In
07:08:10,1,Out
07:08:19,1,Out
07:09:19,1,Out
07:10:01,1,In
07:10:17,1,In
07:10:43,1,In
07:10:43,2,In
07:11:50,1,In
07:12:05,1,In
07:12:58,1,In
07:13:30,1,In
07:13:35,1,In
07:14:13,1,In
07:14:26,1,Out
07:15:01,1,In
07:15:01,2,Out
07:15:30,1,Out
07:15:51,1,In
07:15:51,2,In
07:16:09,1,Out
07:17:04,1,In
07:17:04,2,In
07:17:30,1,Out
07:18:28,1,Out
07:19:09,1,In
07:19:48,1,Out
07:20:36,1,Out
07:21:10,1,In
07:21:32,1,In
07:21:47,1,Out
07:22:33,1,Out
07:23:15,1,Out
07:24:16,1,Out
07:25:04,1,In
07:25:43,1,In
07:25:55,1,Out
07:25:55,2,In
07:26:09,1,Out
07:26:23,1,In
07:26:59,1,Out
07:26:59,2,Out
07:27:11,1,Out
07:28:02,1,In
07:28:50,1,Out
